DATE;HOME;AWAY;FTHG;FTAG;DIFF
22/02/2024;Torino;Lazio;0;2;-2
18/02/2024;Monza;AC Milan;4;2;2
18/02/2024;Frosinone;AS Roma;0;3;-3
18/02/2024;Empoli;Fiorentina;1;1;0
18/02/2024;Udinese;Cagliari;1;1;0
18/02/2024;Lazio;Bologna;1;2;-1
17/02/2024;Atalanta;Sassuolo;3;0;3
17/02/2024;Verona;Juventus;2;2;0
17/02/2024;Napoli;Genoa;1;1;0
16/02/2024;Inter;Salernitana;4;0;4
16/02/2024;Torino;Lecce;2;0;2
14/02/2024;Bologna;Fiorentina;2;0;2
12/02/2024;Juventus;Udinese;0;1;-1
11/02/2024;AC Milan;Napoli;1;0;1
11/02/2024;Genoa;Atalanta;1;4;-3
11/02/2024;Bologna;Lecce;4;0;4
11/02/2024;Monza;Verona;0;0;0
11/02/2024;Fiorentina;Frosinone;5;1;4
10/02/2024;Sassuolo;Torino;1;1;0
10/02/2024;AS Roma;Inter;2;4;-2
10/02/2024;Cagliari;Lazio;1;3;-2
09/02/2024;Salernitana;Empoli;1;3;-2
05/02/2024;AS Roma;Cagliari;4;0;4
04/02/2024;Inter;Juventus;1;0;1
04/02/2024;Atalanta;Lazio;3;1;2
04/02/2024;Napoli;Verona;2;1;1
04/02/2024;Torino;Salernitana;0;0;0
03/02/2024;Bologna;Sassuolo;4;2;2
03/02/2024;Frosinone;AC Milan;2;3;-1
03/02/2024;Empoli;Genoa;0;0;0
03/02/2024;Udinese;Monza;0;0;0
02/02/2024;Lecce;Fiorentina;3;2;1
29/01/2024;Salernitana;AS Roma;1;2;-1
28/01/2024;Fiorentina;Inter;0;1;-1
28/01/2024;Lazio;Napoli;0;0;0
28/01/2024;Monza;Sassuolo;1;0;1
28/01/2024;Verona;Frosinone;1;1;0
28/01/2024;Genoa;Lecce;2;1;1
27/01/2024;AC Milan;Bologna;2;2;0
27/01/2024;Juventus;Empoli;1;1;0
27/01/2024;Atalanta;Udinese;2;0;2
26/01/2024;Cagliari;Torino;1;2;-1
21/01/2024;Lecce;Juventus;0;3;-3
21/01/2024;Salernitana;Genoa;1;2;-1
21/01/2024;Empoli;Monza;3;0;3
21/01/2024;Frosinone;Cagliari;3;1;2
20/01/2024;Udinese;AC Milan;2;3;-1
20/01/2024;AS Roma;Verona;2;1;1
16/01/2024;Juventus;Sassuolo;3;0;3
15/01/2024;Atalanta;Frosinone;5;0;5
14/01/2024;AC Milan;AS Roma;3;1;2
14/01/2024;Fiorentina;Udinese;2;2;0
14/01/2024;Cagliari;Bologna;2;1;1
14/01/2024;Lazio;Lecce;1;0;1
13/01/2024;Monza;Inter;1;5;-4
13/01/2024;Verona;Empoli;2;1;1
13/01/2024;Genoa;Torino;0;0;0
13/01/2024;Napoli;Salernitana;2;1;1
07/01/2024;AS Roma;Atalanta;1;1;0
07/01/2024;Salernitana;Juventus;1;2;-1
07/01/2024;Torino;Napoli;3;0;3
07/01/2024;Udinese;Lazio;1;2;-1
07/01/2024;Empoli;AC Milan;0;3;-3
06/01/2024;Sassuolo;Fiorentina;1;0;1
06/01/2024;Lecce;Cagliari;1;1;0
06/01/2024;Frosinone;Monza;2;3;-1
06/01/2024;Inter;Verona;2;1;1
05/01/2024;Bologna;Genoa;1;1;0
30/12/2023;Juventus;AS Roma;1;0;1
30/12/2023;AC Milan;Sassuolo;1;0;1
30/12/2023;Verona;Salernitana;0;1;-1
30/12/2023;Cagliari;Empoli;0;0;0
30/12/2023;Udinese;Bologna;3;0;3
30/12/2023;Atalanta;Lecce;1;0;1
29/12/2023;Genoa;Inter;1;1;0
