DATE;HOME;AWAY;FTHG;FTAG;DIFF
02/06/2024;Venezia;Cremonese;1;0;1
30/05/2024;Cremonese;Venezia;0;0;0
25/05/2024;Cremonese;Catanzaro;4;1;3
24/05/2024;Venezia;Palermo;2;1;1
23/05/2024;Ternana;Bari;0;3;-3
21/05/2024;Catanzaro;Cremonese;2;2;0
20/05/2024;Palermo;Venezia;0;1;-1
18/05/2024;Catanzaro;Brescia;4;2;2
17/05/2024;Palermo;Sampdoria;2;0;2
16/05/2024;Bari;Ternana;1;1;0
10/05/2024;Ascoli;Pisa;2;1;1
10/05/2024;Bari;Brescia;2;0;2
10/05/2024;Catanzaro;Sampdoria;1;3;-2
10/05/2024;Como;Cosenza;1;1;0
10/05/2024;Cremonese;Cittadella;3;0;3
10/05/2024;FeralpiSalo;Ternana;0;1;-1
10/05/2024;Lecco;Modena;2;3;-1
10/05/2024;Reggiana;Parma;1;1;0
10/05/2024;Spezia;Venezia;2;1;1
10/05/2024;Sudtirol;Palermo;0;1;-1
05/05/2024;Brescia;Lecco;4;1;3
05/05/2024;Cittadella;Bari;1;1;0
05/05/2024;Cosenza;Spezia;2;2;0
05/05/2024;Modena;Como;0;0;0
05/05/2024;Palermo;Ascoli;2;2;0
05/05/2024;Parma;Cremonese;1;1;0
05/05/2024;Pisa;Sudtirol;2;2;0
05/05/2024;Sampdoria;Reggiana;1;0;1
05/05/2024;Ternana;Catanzaro;1;0;1
05/05/2024;Venezia;FeralpiSalo;2;1;1
01/05/2024;Bari;Parma;1;1;0
01/05/2024;FeralpiSalo;Brescia;2;2;0
01/05/2024;Lecco;Sampdoria;0;1;-1
01/05/2024;Reggiana;Modena;1;0;1
01/05/2024;Ascoli;Cosenza;0;1;-1
01/05/2024;Catanzaro;Venezia;3;2;1
01/05/2024;Como;Cittadella;2;1;1
01/05/2024;Spezia;Palermo;1;0;1
01/05/2024;Sudtirol;Ternana;4;3;1
01/05/2024;Cremonese;Pisa;2;1;1
27/04/2024;Cittadella;FeralpiSalo;1;1;0
27/04/2024;Cosenza;Bari;4;1;3
27/04/2024;Palermo;Reggiana;1;2;-1
27/04/2024;Sampdoria;Como;1;1;0
27/04/2024;Brescia;Spezia;0;0;0
27/04/2024;Modena;Sudtirol;1;0;1
27/04/2024;Parma;Lecco;4;0;4
27/04/2024;Ternana;Ascoli;0;1;-1
26/04/2024;Pisa;Catanzaro;2;2;0
26/04/2024;Venezia;Cremonese;2;1;1
20/04/2024;Catanzaro;Cremonese;0;0;0
20/04/2024;Lecco;Venezia;1;2;-1
20/04/2024;Spezia;Sampdoria;0;0;0
20/04/2024;Sudtirol;Cittadella;0;0;0
20/04/2024;Ascoli;Modena;0;0;0
20/04/2024;Bari;Pisa;1;1;0
20/04/2024;Brescia;Ternana;0;0;0
20/04/2024;FeralpiSalo;Como;2;5;-3
19/04/2024;Palermo;Parma;0;0;0
19/04/2024;Reggiana;Cosenza;0;4;-4
14/04/2024;Venezia;Brescia;2;0;2
13/04/2024;Cosenza;Palermo;1;1;0
13/04/2024;Lecco;Reggiana;1;0;1
13/04/2024;Parma;Spezia;2;0;2
13/04/2024;Cittadella;Ascoli;0;0;0
13/04/2024;Como;Bari;2;1;1
13/04/2024;Cremonese;Ternana;1;2;-1
13/04/2024;Pisa;FeralpiSalo;3;1;2
13/04/2024;Sampdoria;Sudtirol;0;1;-1
12/04/2024;Modena;Catanzaro;1;3;-2
07/04/2024;Ascoli;Venezia;0;0;0
06/04/2024;Catanzaro;Como;1;2;-1
06/04/2024;Palermo;Sampdoria;2;2;0
06/04/2024;Reggiana;Cittadella;0;2;-2
06/04/2024;Brescia;Pisa;3;1;2
06/04/2024;FeralpiSalo;Cosenza;2;2;0
06/04/2024;Spezia;Lecco;1;1;0
06/04/2024;Sudtirol;Parma;0;0;0
06/04/2024;Ternana;Modena;0;0;0
05/04/2024;Bari;Cremonese;1;2;-1
01/04/2024;Sampdoria;Ternana;4;1;3
01/04/2024;Cremonese;FeralpiSalo;0;1;-1
01/04/2024;Como;Sudtirol;2;0;2
01/04/2024;Cosenza;Brescia;1;2;-1
01/04/2024;Lecco;Cittadella;1;1;0
01/04/2024;Parma;Catanzaro;0;2;-2
01/04/2024;Pisa;Palermo;4;3;1
01/04/2024;Spezia;Ascoli;2;1;1
01/04/2024;Venezia;Reggiana;2;3;-1
01/04/2024;Modena;Bari;1;1;0
17/03/2024;Ascoli;Lecco;4;1;3
16/03/2024;Bari;Sampdoria;0;1;-1
16/03/2024;Cittadella;Modena;1;1;0
16/03/2024;Reggiana;Spezia;0;0;0
16/03/2024;Brescia;Catanzaro;1;1;0
16/03/2024;Como;Pisa;3;1;2
16/03/2024;FeralpiSalo;Parma;1;2;-1
16/03/2024;Sudtirol;Cremonese;3;0;3
16/03/2024;Ternana;Cosenza;1;0;1
15/03/2024;Palermo;Venezia;0;3;-3
11/03/2024;Sampdoria;Ascoli;2;1;1
10/03/2024;Lecco;Palermo;0;1;-1
10/03/2024;Venezia;Bari;3;1;2
09/03/2024;Catanzaro;Reggiana;0;1;-1
09/03/2024;Cremonese;Como;2;1;1
09/03/2024;Pisa;Ternana;1;0;1
09/03/2024;Cosenza;Cittadella;0;0;0
09/03/2024;Modena;FeralpiSalo;2;3;-1
