DATE;HOME;AWAY;FTHG;FTAG;DIFF
25/02/2023;Como;Cosenza;5;1;4
25/02/2023;Reggio Calabria;Modena;2;1;1
25/02/2023;Sudtirol;Palermo;1;1;0
25/02/2023;Ternana;Cittadella;1;2;-1
25/02/2023;Venezia;Cagliari;0;0;0
24/02/2023;Frosinone;Parma;3;4;-1
24/02/2023;Pisa;Perugia;2;1;1
19/02/2023;Modena;Genoa;2;2;0
18/02/2023;Bari;Cagliari;1;1;0
18/02/2023;Perugia;Ternana;3;0;3
18/02/2023;Benevento;Brescia;1;0;1
18/02/2023;Cittadella;Reggio Calabria;3;2;1
18/02/2023;Cosenza;Sudtirol;0;0;0
18/02/2023;Palermo;Frosinone;1;1;0
18/02/2023;Parma;Ascoli;0;1;-1
18/02/2023;Spal;Como;1;1;0
17/02/2023;Pisa;Venezia;1;1;0
12/02/2023;Bari;Cosenza;2;1;1
11/02/2023;Ascoli;Perugia;1;0;1
11/02/2023;Ternana;Parma;1;1;0
11/02/2023;Brescia;Modena;0;1;-1
11/02/2023;Cagliari;Benevento;1;0;1
11/02/2023;Frosinone;Cittadella;3;0;3
11/02/2023;Reggio Calabria;Pisa;0;2;-2
11/02/2023;Sudtirol;Como;1;1;0
11/02/2023;Venezia;Spal;2;1;1
10/02/2023;Genoa;Palermo;2;0;2
05/02/2023;Palermo;Reggio Calabria;2;1;1
05/02/2023;Parma;Genoa;2;0;2
04/02/2023;Como;Frosinone;0;2;-2
04/02/2023;Benevento;Venezia;1;2;-1
04/02/2023;Cittadella;Ascoli;3;0;3
04/02/2023;Cosenza;Ternana;0;0;0
04/02/2023;Perugia;Brescia;4;0;4
04/02/2023;Pisa;Sudtirol;0;1;-1
04/02/2023;Spal;Bari;3;4;-1
03/02/2023;Modena;Cagliari;2;0;2
29/01/2023;Frosinone;Benevento;1;0;1
29/01/2023;Ascoli;Palermo;1;2;-1
28/01/2023;Genoa;Pisa;0;0;0
28/01/2023;Bari;Perugia;0;2;-2
28/01/2023;Brescia;Como;0;1;-1
28/01/2023;Cosenza;Parma;1;0;1
28/01/2023;Sudtirol;Reggio Calabria;2;1;1
28/01/2023;Ternana;Modena;2;1;1
28/01/2023;Venezia;Cittadella;1;1;0
27/01/2023;Cagliari;Spal;2;1;1
22/01/2023;Brescia;Frosinone;1;3;-2
21/01/2023;Cittadella;Cagliari;0;0;0
21/01/2023;Benevento;Genoa;1;2;-1
21/01/2023;Como;Pisa;2;2;0
21/01/2023;Modena;Cosenza;2;0;2
21/01/2023;Parma;Perugia;2;0;2
21/01/2023;Reggio Calabria;Ternana;2;1;1
21/01/2023;Spal;Ascoli;1;1;0
21/01/2023;Venezia;Sudtirol;0;1;-1
20/01/2023;Palermo;Bari;1;0;1
16/01/2023;Genoa;Venezia;1;0;1
15/01/2023;Cosenza;Benevento;1;1;0
15/01/2023;Ternana;Ascoli;1;0;1
15/01/2023;Sudtirol;Brescia;1;0;1
14/01/2023;Frosinone;Modena;2;1;1
14/01/2023;Bari;Parma;4;0;4
14/01/2023;Cagliari;Como;2;0;2
14/01/2023;Perugia;Palermo;3;3;0
14/01/2023;Pisa;Cittadella;1;2;-1
14/01/2023;Reggio Calabria;Spal;0;1;-1
26/12/2022;Bari;Genoa;1;2;-1
26/12/2022;Frosinone;Ternana;3;0;3
26/12/2022;Ascoli;Reggio Calabria;0;1;-1
26/12/2022;Benevento;Perugia;0;2;-2
26/12/2022;Cagliari;Cosenza;2;0;2
26/12/2022;Como;Cittadella;2;0;2
26/12/2022;Spal;Pisa;0;1;-1
26/12/2022;Sudtirol;Modena;0;2;-2
26/12/2022;Venezia;Parma;2;2;0
26/12/2022;Brescia;Palermo;1;1;0
19/12/2022;Perugia;Venezia;2;1;1
18/12/2022;Genoa;Frosinone;1;0;1
18/12/2022;Palermo;Cagliari;2;1;1
18/12/2022;Cittadella;Sudtirol;0;2;-2
18/12/2022;Cosenza;Ascoli;1;3;-2
18/12/2022;Modena;Benevento;1;1;0
18/12/2022;Parma;Spal;0;1;-1
18/12/2022;Ternana;Como;0;3;-3
17/12/2022;Reggio Calabria;Bari;0;0;0
17/12/2022;Pisa;Brescia;3;0;3
12/12/2022;Brescia;Parma;0;2;-2
11/12/2022;Frosinone;Pisa;0;0;0
11/12/2022;Bari;Modena;4;1;3
11/12/2022;Ascoli;Genoa;0;0;0
11/12/2022;Benevento;Cittadella;1;0;1
11/12/2022;Como;Reggio Calabria;0;1;-1
11/12/2022;Spal;Palermo;1;1;0
11/12/2022;Sudtirol;Ternana;0;0;0
11/12/2022;Venezia;Cosenza;2;0;2
11/12/2022;Cagliari;Perugia;3;2;1
08/12/2022;Palermo;Como;0;0;0
08/12/2022;Pisa;Ascoli;2;0;2
08/12/2022;Cittadella;Bari;0;3;-3
08/12/2022;Cosenza;Brescia;1;1;0
08/12/2022;Genoa;Sudtirol;2;0;2
08/12/2022;Modena;Venezia;2;2;0
08/12/2022;Perugia;Spal;0;0;0
08/12/2022;Reggio Calabria;Frosinone;0;3;-3
08/12/2022;Parma;Benevento;0;1;-1
07/12/2022;Ternana;Cagliari;1;0;1
04/12/2022;Benevento;Palermo;0;1;-1
04/12/2022;Ascoli;Como;3;3;0
04/12/2022;Bari;Pisa;0;0;0
04/12/2022;Brescia;Reggio Calabria;0;2;-2
04/12/2022;Cosenza;Perugia;0;0;0
04/12/2022;Genoa;Cittadella;0;1;-1
04/12/2022;Sudtirol;Frosinone;1;1;0
04/12/2022;Spal;Modena;2;3;-1
03/12/2022;Cagliari;Parma;1;1;0
03/12/2022;Venezia;Ternana;2;1;1
27/11/2022;Palermo;Venezia;0;1;-1
27/11/2022;Brescia;Spal;2;0;2
27/11/2022;Cittadella;Cosenza;1;1;0
27/11/2022;Como;Bari;1;1;0
27/11/2022;Frosinone;Cagliari;2;2;0
27/11/2022;Perugia;Genoa;1;0;1
27/11/2022;Sudtirol;Ascoli;2;2;0
27/11/2022;Reggio Calabria;Benevento;2;2;0
26/11/2022;Pisa;Ternana;3;1;2
26/11/2022;Parma;Modena;1;2;-1
13/11/2022;Genoa;Como;1;1;0
12/11/2022;Ternana;Brescia;0;0;0
12/11/2022;Bari;Sudtirol;2;2;0
12/11/2022;Cagliari;Pisa;1;1;0
12/11/2022;Cosenza;Palermo;3;2;1
12/11/2022;Modena;Perugia;1;1;0
12/11/2022;Parma;Cittadella;3;1;2
12/11/2022;Spal;Benevento;1;2;-1
12/11/2022;Venezia;Reggio Calabria;1;2;-1
11/11/2022;Ascoli;Frosinone;0;1;-1
07/11/2022;Reggio Calabria;Genoa;2;1;1
06/11/2022;Como;Venezia;1;0;1
05/11/2022;Frosinone;Perugia;1;0;1
05/11/2022;Palermo;Parma;1;0;1
05/11/2022;Benevento;Bari;1;1;0
05/11/2022;Brescia;Ascoli;1;1;0
05/11/2022;Cittadella;Modena;0;0;0
05/11/2022;Pisa;Cosenza;3;1;2
