DATE;HOME;AWAY;FTHG;FTAG;DIFF
11/06/2023;Spezia;Verona;1;3;-2
04/06/2023;AC Milan;Verona;3;1;2
04/06/2023;AS Roma;Spezia;2;1;1
04/06/2023;Atalanta;Monza;5;2;3
04/06/2023;Lecce;Bologna;2;3;-1
04/06/2023;Udinese;Juventus;0;1;-1
04/06/2023;Napoli;Sampdoria;2;0;2
03/06/2023;Cremonese;Salernitana;2;0;2
03/06/2023;Empoli;Lazio;0;2;-2
03/06/2023;Torino;Inter;0;1;-1
02/06/2023;Sassuolo;Fiorentina;1;3;-2
28/05/2023;Juventus;AC Milan;0;1;-1
28/05/2023;Lazio;Cremonese;3;2;1
28/05/2023;Bologna;Napoli;2;2;0
28/05/2023;Monza;Lecce;0;1;-1
28/05/2023;Verona;Empoli;1;1;0
27/05/2023;Inter;Atalanta;3;2;1
27/05/2023;Fiorentina;AS Roma;2;1;1
27/05/2023;Salernitana;Udinese;3;2;1
27/05/2023;Spezia;Torino;0;4;-4
26/05/2023;Sampdoria;Sassuolo;2;2;0
22/05/2023;Empoli;Juventus;4;1;3
22/05/2023;AS Roma;Salernitana;2;2;0
21/05/2023;Udinese;Lazio;0;1;-1
21/05/2023;Napoli;Inter;3;1;2
21/05/2023;Torino;Fiorentina;1;1;0
21/05/2023;Lecce;Spezia;0;0;0
20/05/2023;AC Milan;Sampdoria;5;1;4
20/05/2023;Atalanta;Verona;3;1;2
20/05/2023;Cremonese;Bologna;1;5;-4
19/05/2023;Sassuolo;Monza;1;2;-1
15/05/2023;Sampdoria;Empoli;1;1;0
14/05/2023;Juventus;Cremonese;2;0;2
14/05/2023;Bologna;AS Roma;0;0;0
14/05/2023;Fiorentina;Udinese;2;0;2
14/05/2023;Monza;Napoli;2;0;2
14/05/2023;Verona;Torino;0;1;-1
13/05/2023;Inter;Sassuolo;4;2;2
13/05/2023;Spezia;AC Milan;2;0;2
13/05/2023;Salernitana;Atalanta;1;0;1
12/05/2023;Lazio;Lecce;2;2;0
08/05/2023;Sassuolo;Bologna;1;1;0
08/05/2023;Empoli;Salernitana;2;1;1
08/05/2023;Udinese;Sampdoria;2;0;2
07/05/2023;Lecce;Verona;0;1;-1
07/05/2023;Napoli;Fiorentina;1;0;1
07/05/2023;Torino;Monza;1;1;0
07/05/2023;Atalanta;Juventus;0;2;-2
06/05/2023;Cremonese;Spezia;2;0;2
06/05/2023;AS Roma;Inter;0;2;-2
06/05/2023;AC Milan;Lazio;2;0;2
04/05/2023;Empoli;Bologna;3;1;2
04/05/2023;Udinese;Napoli;1;1;0
03/05/2023;AC Milan;Cremonese;1;1;0
03/05/2023;Lazio;Sassuolo;2;0;2
03/05/2023;Monza;AS Roma;1;1;0
03/05/2023;Verona;Inter;0;6;-6
03/05/2023;Atalanta;Spezia;3;2;1
03/05/2023;Juventus;Lecce;2;1;1
03/05/2023;Salernitana;Fiorentina;3;3;0
03/05/2023;Sampdoria;Torino;0;2;-2
30/04/2023;Bologna;Juventus;1;1;0
30/04/2023;Fiorentina;Sampdoria;5;0;5
30/04/2023;Cremonese;Verona;1;1;0
30/04/2023;Napoli;Salernitana;1;1;0
30/04/2023;Sassuolo;Empoli;2;1;1
30/04/2023;Inter;Lazio;3;1;2
29/04/2023;Torino;Atalanta;1;2;-1
29/04/2023;AS Roma;AC Milan;1;1;0
28/04/2023;Spezia;Monza;0;2;-2
28/04/2023;Lecce;Udinese;1;0;1
24/04/2023;Atalanta;AS Roma;3;1;2
23/04/2023;Juventus;Napoli;0;1;-1
23/04/2023;AC Milan;Lecce;2;0;2
23/04/2023;Monza;Fiorentina;3;2;1
23/04/2023;Udinese;Cremonese;3;0;3
23/04/2023;Empoli;Inter;0;3;-3
22/04/2023;Sampdoria;Spezia;1;1;0
22/04/2023;Lazio;Torino;0;1;-1
22/04/2023;Salernitana;Sassuolo;3;0;3
21/04/2023;Verona;Bologna;2;1;1
17/04/2023;Fiorentina;Atalanta;1;1;0
16/04/2023;AS Roma;Udinese;3;0;3
16/04/2023;Sassuolo;Juventus;1;0;1
16/04/2023;Torino;Salernitana;1;1;0
16/04/2023;Lecce;Sampdoria;1;1;0
15/04/2023;Inter;Monza;0;1;-1
15/04/2023;Napoli;Verona;0;0;0
15/04/2023;Bologna;AC Milan;1;1;0
14/04/2023;Spezia;Lazio;0;3;-3
14/04/2023;Cremonese;Empoli;1;0;1
08/04/2023;Lazio;Juventus;2;1;1
08/04/2023;Torino;AS Roma;0;1;-1
08/04/2023;Verona;Sassuolo;2;1;1
08/04/2023;Atalanta;Bologna;0;2;-2
08/04/2023;Sampdoria;Cremonese;2;3;-1
08/04/2023;Fiorentina;Spezia;1;1;0
08/04/2023;Udinese;Monza;2;2;0
07/04/2023;AC Milan;Empoli;0;0;0
07/04/2023;Lecce;Napoli;1;2;-1
07/04/2023;Salernitana;Inter;1;1;0
03/04/2023;Sassuolo;Torino;1;1;0
03/04/2023;Empoli;Lecce;1;0;1
