DATE;HOME;AWAY;FTHG;FTAG;DIFF
19/02/2023;Casa Pia;Vitoria Guimaraes;0;0;0
19/02/2023;Braga;Arouca;2;0;2
19/02/2023;Santa Clara;Famalicao;1;3;-2
18/02/2023;FC Porto;Rio Ave;1;0;1
18/02/2023;Estoril;Pacos Ferreira;1;3;-2
18/02/2023;Portimonense;Maritimo;2;1;1
17/02/2023;Gil Vicente;Vizela;1;1;0
13/02/2023;Boavista;Casa Pia;0;0;0
13/02/2023;Rio Ave;Estoril;2;0;2
12/02/2023;Maritimo;Braga;1;2;-1
12/02/2023;Sporting CP;FC Porto;1;2;-1
12/02/2023;Famalicao;Gil Vicente;0;1;-1
11/02/2023;Vitoria Guimaraes;Portimonense;1;0;1
11/02/2023;Arouca;Santa Clara;1;0;1
10/02/2023;Vizela;Chaves;0;0;0
09/02/2023;Estoril;Boavista;2;1;1
06/02/2023;Rio Ave;Sporting CP;0;1;-1
06/02/2023;Portimonense;Pacos Ferreira;1;0;1
05/02/2023;Gil Vicente;Arouca;1;1;0
05/02/2023;FC Porto;Vizela;2;0;2
05/02/2023;Braga;Famalicao;4;1;3
05/02/2023;Chaves;Maritimo;2;1;1
04/02/2023;Estoril;Vitoria Guimaraes;0;1;-1
04/02/2023;Benfica;Casa Pia;3;0;3
04/02/2023;Santa Clara;Boavista;2;2;0
01/02/2023;Sporting CP;Braga;5;0;5
01/02/2023;Maritimo;FC Porto;0;2;-2
31/01/2023;Arouca;Benfica;0;3;-3
31/01/2023;Pacos Ferreira;Gil Vicente;2;1;1
30/01/2023;Vitoria Guimaraes;Chaves;2;1;1
29/01/2023;Famalicao;Estoril;1;0;1
29/01/2023;Boavista;Portimonense;4;2;2
29/01/2023;Casa Pia;Santa Clara;2;1;1
29/01/2023;Vizela;Rio Ave;3;1;2
26/01/2023;Pacos Ferreira;Benfica;0;2;-2
23/01/2023;Boavista;Chaves;1;1;0
22/01/2023;Famalicao;Rio Ave;0;0;0
22/01/2023;Casa Pia;Gil Vicente;1;3;-2
22/01/2023;Maritimo;Estoril;1;0;1
21/01/2023;Vitoria Guimaraes;FC Porto;0;1;-1
21/01/2023;Santa Clara;Benfica;0;3;-3
21/01/2023;Pacos Ferreira;Braga;1;2;-1
