DATE;HOME;AWAY;FTHG;FTAG;DIFF
13/04/2024;Estoril;Braga;0;1;-1
13/04/2024;FC Porto;Famalicao;2;2;0
13/04/2024;Vitoria Guimaraes;SC Farense;1;1;0
12/04/2024;Gil Vicente;Sporting CP;0;4;-4
08/04/2024;Casa Pia;Estoril;0;0;0
07/04/2024;FC Porto;Vitoria Guimaraes;1;2;-1
07/04/2024;Moreirense;Estrela;2;2;0
07/04/2024;Chaves;Portimonense;2;3;-1
06/04/2024;Sporting CP;Benfica;2;1;1
06/04/2024;Braga;Arouca;0;3;-3
06/04/2024;Famalicao;Vizela;3;2;1
06/04/2024;Rio Ave;Gil Vicente;3;0;3
05/04/2024;SC Farense;Boavista;2;0;2
01/04/2024;Portimonense;Braga;3;5;-2
31/03/2024;Vizela;Casa Pia;0;4;-4
30/03/2024;Estoril;FC Porto;1;0;1
30/03/2024;Boavista;Rio Ave;0;0;0
30/03/2024;Arouca;SC Farense;2;1;1
30/03/2024;Vitoria Guimaraes;Moreirense;1;0;1
29/03/2024;Estrela;Sporting CP;1;2;-1
29/03/2024;Benfica;Chaves;1;0;1
29/03/2024;Gil Vicente;Famalicao;1;2;-1
17/03/2024;Sporting CP;Boavista;6;1;5
17/03/2024;Casa Pia;Benfica;0;1;-1
17/03/2024;Chaves;Vitoria Guimaraes;1;2;-1
17/03/2024;Moreirense;Arouca;1;0;1
16/03/2024;FC Porto;Vizela;4;1;3
16/03/2024;Braga;Gil Vicente;2;1;1
16/03/2024;SC Farense;Rio Ave;1;1;0
16/03/2024;Famalicao;Estrela;0;0;0
15/03/2024;Estoril;Portimonense;1;0;1
11/03/2024;Gil Vicente;Chaves;0;0;0
10/03/2024;Benfica;Estoril;3;1;2
10/03/2024;Arouca;Sporting CP;0;3;-3
09/03/2024;Vitoria Guimaraes;Famalicao;1;0;1
09/03/2024;Boavista;Moreirense;1;0;1
09/03/2024;Rio Ave;Braga;0;0;0
09/03/2024;Vizela;SC Farense;2;1;1
08/03/2024;Estrela;Casa Pia;3;1;2
08/03/2024;Portimonense;FC Porto;0;3;-3
04/03/2024;Famalicao;Boavista;1;1;0
03/03/2024;FC Porto;Benfica;5;0;5
03/03/2024;Sporting CP;SC Farense;3;2;1
03/03/2024;Casa Pia;Gil Vicente;0;0;0
03/03/2024;Portimonense;Vizela;0;0;0
02/03/2024;Braga;Estrela;3;0;3
02/03/2024;Estoril;Vitoria Guimaraes;1;3;-2
02/03/2024;Moreirense;Rio Ave;0;0;0
01/03/2024;Chaves;Arouca;1;5;-4
26/02/2024;Boavista;Braga;0;4;-4
25/02/2024;Rio Ave;Sporting CP;3;3;0
25/02/2024;Benfica;Portimonense;4;0;4
25/02/2024;Gil Vicente;FC Porto;1;1;0
25/02/2024;Vizela;Estoril;3;3;0
24/02/2024;Vitoria Guimaraes;Casa Pia;0;2;-2
24/02/2024;Estrela;Chaves;1;1;0
24/02/2024;SC Farense;Moreirense;0;1;-1
23/02/2024;Arouca;Famalicao;3;2;1
19/02/2024;Moreirense;Sporting CP;0;2;-2
18/02/2024;Braga;SC Farense;2;1;1
18/02/2024;Benfica;Vizela;6;1;5
18/02/2024;Estoril;Gil Vicente;1;3;-2
18/02/2024;Casa Pia;Arouca;1;0;1
17/02/2024;FC Porto;Estrela;2;0;2
17/02/2024;Portimonense;Vitoria Guimaraes;1;1;0
17/02/2024;Chaves;Boavista;2;1;1
16/02/2024;Famalicao;Rio Ave;2;1;1
13/02/2024;Gil Vicente;Vizela;0;1;-1
12/02/2024;Arouca;FC Porto;3;2;1
11/02/2024;Vitoria Guimaraes;Benfica;2;2;0
11/02/2024;Sporting CP;Braga;5;0;5
11/02/2024;Rio Ave;Casa Pia;1;0;1
10/02/2024;Boavista;Estoril;2;1;1
10/02/2024;Moreirense;Chaves;1;0;1
10/02/2024;SC Farense;Famalicao;1;1;0
09/02/2024;Estrela;Portimonense;3;0;3
05/02/2024;Casa Pia;Boavista;0;0;0
04/02/2024;Braga;Moreirense;1;0;1
04/02/2024;Benfica;Gil Vicente;3;0;3
04/02/2024;Estoril;Estrela;1;0;1
04/02/2024;Chaves;SC Farense;1;1;0
04/02/2024;Vizela;Vitoria Guimaraes;0;1;-1
03/02/2024;FC Porto;Rio Ave;0;0;0
03/02/2024;Portimonense;Arouca;1;2;-1
31/01/2024;Braga;Chaves;1;1;0
31/01/2024;Rio Ave;Estoril;1;1;0
29/01/2024;Sporting CP;Casa Pia;8;0;8
29/01/2024;Estrela;Benfica;1;4;-3
28/01/2024;Arouca;Vizela;5;0;5
28/01/2024;Gil Vicente;Vitoria Guimaraes;1;0;1
28/01/2024;SC Farense;FC Porto;1;3;-2
28/01/2024;Boavista;Portimonense;1;4;-3
28/01/2024;Moreirense;Famalicao;1;0;1
21/01/2024;Vitoria Guimaraes;Estrela;3;0;3
21/01/2024;Chaves;Rio Ave;0;0;0
21/01/2024;Portimonense;Gil Vicente;0;2;-2
20/01/2024;FC Porto;Moreirense;5;0;5
20/01/2024;Casa Pia;SC Farense;1;3;-2
20/01/2024;Estoril;Arouca;1;2;-1
19/01/2024;Benfica;Boavista;2;0;2
18/01/2024;Vizela;Sporting CP;2;5;-3
18/01/2024;Famalicao;Braga;1;2;-1
15/01/2024;Vitoria Guimaraes;Arouca;2;1;1
14/01/2024;FC Porto;Braga;2;0;2
14/01/2024;Benfica;Rio Ave;4;1;3
14/01/2024;Vizela;Boavista;1;4;-3
14/01/2024;Gil Vicente;Estrela;1;1;0
13/01/2024;Estoril;Moreirense;1;3;-2
13/01/2024;Chaves;Sporting CP;0;3;-3
13/01/2024;Casa Pia;Famalicao;0;2;-2
12/01/2024;Portimonense;SC Farense;1;0;1
08/01/2024;Moreirense;Casa Pia;1;4;-3
07/01/2024;Famalicao;Chaves;2;2;0
07/01/2024;Rio Ave;Portimonense;2;0;2
06/01/2024;Braga;Vitoria Guimaraes;1;1;0
06/01/2024;Arouca;Benfica;0;3;-3
06/01/2024;Estrela;Vizela;1;1;0
06/01/2024;SC Farense;Gil Vicente;1;0;1
05/01/2024;Boavista;FC Porto;1;1;0
05/01/2024;Sporting CP;Estoril;5;1;4
30/12/2023;Portimonense;Sporting CP;1;2;-1
30/12/2023;Casa Pia;Braga;1;3;-2
30/12/2023;Estoril;SC Farense;4;0;4
30/12/2023;Gil Vicente;Boavista;1;0;1
29/12/2023;FC Porto;Chaves;1;0;1
29/12/2023;Benfica;Famalicao;3;0;3
28/12/2023;Estrela;Arouca;1;4;-3
23/12/2023;Vitoria Guimaraes;Rio Ave;1;0;1
23/12/2023;Vizela;Moreirense;0;0;0
18/12/2023;Sporting CP;FC Porto;2;0;2
17/12/2023;Braga;Benfica;0;1;-1
17/12/2023;Famalicao;Estoril;1;1;0
17/12/2023;Chaves;Casa Pia;1;3;-2
17/12/2023;Moreirense;Portimonense;5;2;3
16/12/2023;Boavista;Vitoria Guimaraes;1;1;0
16/12/2023;Arouca;Gil Vicente;3;0;3
16/12/2023;Rio Ave;Vizela;1;1;0
15/12/2023;SC Farense;Estrela;0;0;0
11/12/2023;Gil Vicente;Moreirense;1;1;0
10/12/2023;Estoril;Chaves;4;0;4
10/12/2023;Arouca;Rio Ave;2;2;0
10/12/2023;Estrela;Boavista;3;1;2
09/12/2023;FC Porto;Casa Pia;3;1;2
09/12/2023;Vitoria Guimaraes;Sporting CP;3;2;1
09/12/2023;Portimonense;Famalicao;1;1;0
08/12/2023;Benfica;SC Farense;1;1;0
08/12/2023;Vizela;Braga;1;3;-2
04/12/2023;Sporting CP;Gil Vicente;3;1;2
03/12/2023;Boavista;Arouca;0;4;-4
03/12/2023;Moreirense;Benfica;0;0;0
03/12/2023;Braga;Estoril;3;1;2
02/12/2023;Casa Pia;Portimonense;1;0;1
02/12/2023;Famalicao;FC Porto;0;3;-3
02/12/2023;Rio Ave;Estrela;1;1;0
02/12/2023;SC Farense;Vitoria Guimaraes;1;2;-1
01/12/2023;Chaves;Vizela;2;1;1
12/11/2023;Benfica;Sporting CP;2;1;1
12/11/2023;Arouca;Braga;0;1;-1
12/11/2023;Boavista;SC Farense;1;3;-2
12/11/2023;Gil Vicente;Rio Ave;1;1;0
11/11/2023;Vitoria Guimaraes;FC Porto;1;2;-1
11/11/2023;Estrela;Moreirense;0;1;-1
11/11/2023;Vizela;Famalicao;0;0;0
11/11/2023;Portimonense;Chaves;2;1;1
10/11/2023;Estoril;Casa Pia;4;0;4
06/11/2023;SC Farense;Arouca;2;0;2
05/11/2023;Sporting CP;Estrela;3;2;1
05/11/2023;Rio Ave;Boavista;2;0;2
05/11/2023;Casa Pia;Vizela;0;1;-1
05/11/2023;Moreirense;Vitoria Guimaraes;1;0;1
04/11/2023;Braga;Portimonense;6;1;5
04/11/2023;Famalicao;Gil Vicente;3;1;2
04/11/2023;Chaves;Benfica;0;2;-2
03/11/2023;FC Porto;Estoril;0;1;-1
30/10/2023;Boavista;Sporting CP;0;2;-2
29/10/2023;Vizela;FC Porto;0;2;-2
29/10/2023;Estrela;Famalicao;1;0;1
29/10/2023;Rio Ave;SC Farense;3;4;-1
28/10/2023;Gil Vicente;Braga;3;3;0
28/10/2023;Benfica;Casa Pia;1;1;0
28/10/2023;Vitoria Guimaraes;Chaves;5;0;5
28/10/2023;Portimonense;Estoril;1;0;1
27/10/2023;Arouca;Moreirense;0;1;-1
08/10/2023;Sporting CP;Arouca;2;1;1
08/10/2023;FC Porto;Portimonense;1;0;1
08/10/2023;Casa Pia;Estrela;0;1;-1
08/10/2023;Famalicao;Vitoria Guimaraes;1;3;-2
07/10/2023;Estoril;Benfica;0;1;-1
07/10/2023;Braga;Rio Ave;2;1;1
07/10/2023;Chaves;Gil Vicente;4;2;2
07/10/2023;SC Farense;Vizela;0;0;0
06/10/2023;Moreirense;Boavista;1;1;0
02/10/2023;Gil Vicente;Casa Pia;2;0;2
01/10/2023;Rio Ave;Moreirense;0;4;-4
01/10/2023;Vitoria Guimaraes;Estoril;3;2;1
01/10/2023;Arouca;Chaves;0;2;-2
30/09/2023;SC Farense;Sporting CP;2;3;-1
30/09/2023;Boavista;Famalicao;2;2;0
30/09/2023;Vizela;Portimonense;2;3;-1
29/09/2023;Benfica;FC Porto;1;0;1
28/09/2023;Estrela;Braga;2;4;-2
25/09/2023;Sporting CP;Rio Ave;2;0;2
24/09/2023;Braga;Boavista;4;1;3
24/09/2023;Portimonense;Benfica;1;3;-2
24/09/2023;Chaves;Estrela;2;2;0
23/09/2023;FC Porto;Gil Vicente;2;1;1
23/09/2023;Casa Pia;Vitoria Guimaraes;0;0;0
23/09/2023;Estoril;Vizela;2;2;0
23/09/2023;Moreirense;SC Farense;1;0;1
22/09/2023;Famalicao;Arouca;1;0;1
18/09/2023;Boavista;Chaves;4;1;3
17/09/2023;Sporting CP;Moreirense;3;0;3
17/09/2023;Vitoria Guimaraes;Portimonense;1;2;-1
17/09/2023;Arouca;Casa Pia;0;1;-1
17/09/2023;Gil Vicente;Estoril;5;3;2
16/09/2023;Vizela;Benfica;1;2;-1
16/09/2023;SC Farense;Braga;3;1;2
16/09/2023;Rio Ave;Famalicao;1;1;0
15/09/2023;Estrela;FC Porto;0;1;-1
09/09/2023;Moreirense;Braga;2;3;-1
03/09/2023;Braga;Sporting CP;1;1;0
03/09/2023;FC Porto;Arouca;1;1;0
03/09/2023;Chaves;Moreirense;1;2;-1
03/09/2023;Estoril;Boavista;1;2;-1
02/09/2023;Benfica;Vitoria Guimaraes;4;0;4
02/09/2023;Famalicao;SC Farense;1;0;1
02/09/2023;Portimonense;Estrela;1;1;0
02/09/2023;Casa Pia;Rio Ave;1;1;0
01/09/2023;Vizela;Gil Vicente;1;0;1
28/08/2023;Rio Ave;FC Porto;1;2;-1
27/08/2023;Sporting CP;Famalicao;1;0;1
27/08/2023;Vitoria Guimaraes;Vizela;2;0;2
27/08/2023;Boavista;Casa Pia;1;1;0
26/08/2023;Gil Vicente;Benfica;2;3;-1
26/08/2023;SC Farense;Chaves;5;0;5
26/08/2023;Arouca;Portimonense;1;1;0
25/08/2023;Estrela;Estoril;2;1;1
21/08/2023;Famalicao;Moreirense;0;0;0
20/08/2023;Vizela;Arouca;2;2;0
20/08/2023;FC Porto;SC Farense;2;1;1
20/08/2023;Estoril;Rio Ave;2;0;2
19/08/2023;Benfica;Estrela;2;0;2
19/08/2023;Portimonense;Boavista;1;4;-3
19/08/2023;Chaves;Braga;2;4;-2
19/08/2023;Vitoria Guimaraes;Gil Vicente;2;1;1
18/08/2023;Casa Pia;Sporting CP;1;2;-1
14/08/2023;Boavista;Benfica;3;2;1
14/08/2023;Moreirense;FC Porto;1;2;-1
13/08/2023;Arouca;Estoril;4;3;1
13/08/2023;Estrela;Vitoria Guimaraes;0;1;-1
13/08/2023;Rio Ave;Chaves;2;0;2
12/08/2023;Sporting CP;Vizela;3;2;1
12/08/2023;SC Farense;Casa Pia;0;3;-3
12/08/2023;Gil Vicente;Portimonense;5;0;5
11/08/2023;Braga;Famalicao;1;2;-1
