DATE;HOME;AWAY;FTHG;FTAG;DIFF
02/06/2024;Excelsior;NAC Breda;4;1;3
28/05/2024;NAC Breda;Excelsior;6;2;4
26/05/2024;Utrecht;G.A. Eagles;1;2;-1
25/05/2024;Excelsior;Den Haag;7;1;6
25/05/2024;FC Emmen;NAC Breda;0;3;-3
23/05/2024;Utrecht;Sparta Rotterdam;3;1;2
23/05/2024;Nijmegen;G.A. Eagles;1;2;-1
22/05/2024;Den Haag;Excelsior;1;2;-1
21/05/2024;NAC Breda;FC Emmen;1;1;0
19/05/2024;Almere City;Nijmegen;1;4;-3
19/05/2024;AZ Alkmaar;Utrecht;3;3;0
19/05/2024;FC Volendam;G.A. Eagles;1;2;-1
19/05/2024;Feyenoord;Excelsior;4;0;4
19/05/2024;Heracles;Sittard;0;0;0
19/05/2024;PSV;Waalwijk;3;1;2
19/05/2024;Sparta Rotterdam;Heerenveen;2;1;1
19/05/2024;Vitesse;Ajax;2;2;0
19/05/2024;Zwolle;Twente;1;2;-1
18/05/2024;Den Haag;De Graafschap;2;2;0
18/05/2024;Dordrecht;FC Emmen;0;1;-1
17/05/2024;Roda;NAC Breda;0;5;-5
14/05/2024;De Graafschap;Den Haag;2;3;-1
14/05/2024;FC Emmen;Dordrecht;2;2;0
13/05/2024;NAC Breda;Roda;3;1;2
12/05/2024;Ajax;Almere City;3;0;3
12/05/2024;Excelsior;Heracles;4;0;4
12/05/2024;G.A. Eagles;AZ Alkmaar;0;3;-3
12/05/2024;Heerenveen;Vitesse;1;3;-2
12/05/2024;Nijmegen;Feyenoord;2;3;-1
12/05/2024;Sittard;PSV;1;1;0
12/05/2024;Twente;FC Volendam;7;2;5
12/05/2024;Utrecht;Sparta Rotterdam;0;1;-1
12/05/2024;Waalwijk;Zwolle;1;1;0
06/05/2024;Excelsior;Nijmegen;0;3;-3
05/05/2024;Feyenoord;Zwolle;5;0;5
05/05/2024;AZ Alkmaar;Twente;2;1;1
05/05/2024;FC Volendam;Ajax;1;4;-3
05/05/2024;Utrecht;Vitesse;1;0;1
05/05/2024;Heracles;Waalwijk;0;5;-5
05/05/2024;PSV;Sparta Rotterdam;4;2;2
03/05/2024;Almere City;Heerenveen;1;1;0
03/05/2024;Sittard;G.A. Eagles;0;0;0
28/04/2024;Vitesse;Sittard;3;2;1
28/04/2024;Sparta Rotterdam;FC Volendam;1;0;1
28/04/2024;Waalwijk;Utrecht;2;2;0
28/04/2024;Nijmegen;AZ Alkmaar;0;3;-3
28/04/2024;Zwolle;Heracles;3;1;2
25/04/2024;G.A. Eagles;Feyenoord;1;3;-2
25/04/2024;Heerenveen;PSV;0;8;-8
24/04/2024;Ajax;Excelsior;2;2;0
24/04/2024;Twente;Almere City;3;1;2
14/04/2024;Nijmegen;Zwolle;2;2;0
14/04/2024;Ajax;Twente;2;1;1
14/04/2024;Sittard;Feyenoord;0;1;-1
14/04/2024;Utrecht;G.A. Eagles;2;1;1
14/04/2024;Heracles;Heerenveen;0;2;-2
13/04/2024;Almere City;Sparta Rotterdam;2;3;-1
13/04/2024;AZ Alkmaar;Waalwijk;3;2;1
13/04/2024;PSV;Vitesse;6;0;6
12/04/2024;Excelsior;FC Volendam;4;0;4
07/04/2024;Heerenveen;Utrecht;2;3;-1
07/04/2024;FC Volendam;Waalwijk;3;2;1
07/04/2024;Feyenoord;Ajax;6;0;6
07/04/2024;G.A. Eagles;Almere City;1;1;0
07/04/2024;Vitesse;Nijmegen;0;3;-3
06/04/2024;Twente;Sittard;2;0;2
06/04/2024;Zwolle;Excelsior;2;1;1
06/04/2024;PSV;AZ Alkmaar;5;1;4
06/04/2024;Sparta Rotterdam;Heracles;1;2;-1
04/04/2024;Ajax;G.A. Eagles;1;1;0
04/04/2024;Waalwijk;Almere City;0;0;0
04/04/2024;FC Volendam;Feyenoord;0;0;0
03/04/2024;Heerenveen;Twente;3;3;0
03/04/2024;Utrecht;Zwolle;5;1;4
03/04/2024;Heracles;AZ Alkmaar;5;0;5
02/04/2024;Sittard;Nijmegen;1;1;0
02/04/2024;Excelsior;PSV;0;2;-2
02/04/2024;Vitesse;Sparta Rotterdam;1;4;-3
31/03/2024;Almere City;FC Volendam;1;1;0
31/03/2024;Feyenoord;Utrecht;4;2;2
31/03/2024;Twente;Heracles;1;0;1
31/03/2024;Zwolle;Ajax;1;3;-2
30/03/2024;AZ Alkmaar;Vitesse;2;0;2
30/03/2024;G.A. Eagles;Excelsior;3;0;3
30/03/2024;Waalwijk;Heerenveen;1;1;0
30/03/2024;Sparta Rotterdam;Sittard;4;0;4
30/03/2024;Nijmegen;PSV;3;1;2
17/03/2024;PSV;Twente;1;0;1
17/03/2024;Sparta Rotterdam;Ajax;2;2;0
17/03/2024;Heerenveen;Feyenoord;2;3;-1
17/03/2024;Utrecht;Nijmegen;1;0;1
17/03/2024;FC Volendam;AZ Alkmaar;0;4;-4
16/03/2024;Vitesse;Almere City;1;1;0
16/03/2024;Excelsior;Waalwijk;1;1;0
16/03/2024;Sittard;Zwolle;3;1;2
15/03/2024;Heracles;G.A. Eagles;2;0;2
10/03/2024;Feyenoord;Heracles;3;0;3
10/03/2024;Nijmegen;Heerenveen;2;0;2
10/03/2024;Ajax;Sittard;2;2;0
10/03/2024;Zwolle;FC Volendam;1;1;0
10/03/2024;AZ Alkmaar;Excelsior;4;0;4
09/03/2024;Waalwijk;Vitesse;3;1;2
09/03/2024;Almere City;Utrecht;1;1;0
09/03/2024;Twente;Sparta Rotterdam;2;1;1
08/03/2024;G.A. Eagles;PSV;0;1;-1
03/03/2024;Heracles;Almere City;2;2;0
03/03/2024;Sittard;Excelsior;5;2;3
03/03/2024;Heerenveen;Zwolle;2;0;2
03/03/2024;PSV;Feyenoord;2;2;0
03/03/2024;Ajax;Utrecht;2;0;2
02/03/2024;Sparta Rotterdam;AZ Alkmaar;1;1;0
02/03/2024;Vitesse;Twente;1;2;-1
02/03/2024;G.A. Eagles;Waalwijk;1;0;1
01/03/2024;FC Volendam;Nijmegen;2;5;-3
25/02/2024;FC Volendam;Heerenveen;0;4;-4
25/02/2024;AZ Alkmaar;Ajax;2;0;2
25/02/2024;Almere City;Feyenoord;0;2;-2
25/02/2024;Twente;G.A. Eagles;3;0;3
25/02/2024;Excelsior;Vitesse;1;2;-1
24/02/2024;Nijmegen;Sparta Rotterdam;2;0;2
24/02/2024;Zwolle;PSV;1;7;-6
24/02/2024;Waalwijk;Sittard;0;1;-1
23/02/2024;Utrecht;Heracles;1;0;1
18/02/2024;Feyenoord;Waalwijk;1;0;1
18/02/2024;Ajax;Nijmegen;2;2;0
18/02/2024;Vitesse;FC Volendam;1;1;0
18/02/2024;Twente;Utrecht;0;1;-1
