DATE;HOME;AWAY;FTHG;FTAG;DIFF
26/02/2023;Vitesse;Ajax;1;2;-1
26/02/2023;Sittard;Feyenoord;2;4;-2
25/02/2023;Nijmegen;FC Volendam;3;0;3
25/02/2023;AZ Alkmaar;Cambuur;2;1;1
25/02/2023;Heerenveen;Waalwijk;1;4;-3
25/02/2023;Groningen;Excelsior;3;0;3
24/02/2023;Sparta Rotterdam;Utrecht;0;3;-3
19/02/2023;Excelsior;Nijmegen;0;3;-3
19/02/2023;Ajax;Sparta Rotterdam;4;0;4
19/02/2023;G.A. Eagles;Twente;2;0;2
19/02/2023;Utrecht;PSV;2;2;0
19/02/2023;Cambuur;Heerenveen;1;2;-1
18/02/2023;Feyenoord;AZ Alkmaar;2;1;1
18/02/2023;Groningen;FC Emmen;1;1;0
18/02/2023;FC Volendam;Vitesse;2;0;2
17/02/2023;Waalwijk;Sittard;3;1;2
12/02/2023;Ajax;Waalwijk;3;1;2
12/02/2023;Twente;FC Volendam;3;0;3
12/02/2023;Heerenveen;Feyenoord;1;2;-1
12/02/2023;Vitesse;Utrecht;2;0;2
12/02/2023;Sparta Rotterdam;G.A. Eagles;2;1;1
11/02/2023;FC Emmen;Sittard;0;1;-1
11/02/2023;PSV;Groningen;6;0;6
11/02/2023;Nijmegen;Cambuur;0;0;0
10/02/2023;AZ Alkmaar;Excelsior;5;0;5
05/02/2023;Groningen;Twente;1;1;0
05/02/2023;Feyenoord;PSV;2;2;0
05/02/2023;G.A. Eagles;Nijmegen;1;0;1
05/02/2023;Cambuur;Ajax;0;5;-5
04/02/2023;Excelsior;Waalwijk;0;0;0
04/02/2023;FC Emmen;Vitesse;2;2;0
04/02/2023;Utrecht;Heerenveen;1;0;1
04/02/2023;FC Volendam;AZ Alkmaar;1;1;0
03/02/2023;Sittard;Sparta Rotterdam;0;0;0
01/02/2023;Waalwijk;G.A. Eagles;3;1;2
29/01/2023;Cambuur;Sittard;1;2;-1
29/01/2023;Excelsior;Ajax;1;4;-3
29/01/2023;FC Volendam;Groningen;3;2;1
29/01/2023;Twente;Feyenoord;1;1;0
28/01/2023;AZ Alkmaar;Utrecht;5;5;0
28/01/2023;Heerenveen;Vitesse;1;3;-2
28/01/2023;Nijmegen;Sparta Rotterdam;1;1;0
28/01/2023;Waalwijk;FC Emmen;2;0;2
28/01/2023;PSV;G.A. Eagles;2;0;2
26/01/2023;Ajax;FC Volendam;1;1;0
26/01/2023;Groningen;Cambuur;0;1;-1
25/01/2023;Feyenoord;Nijmegen;2;0;2
25/01/2023;Utrecht;Excelsior;1;0;1
25/01/2023;Sittard;Heerenveen;2;0;2
25/01/2023;G.A. Eagles;AZ Alkmaar;1;4;-3
25/01/2023;Vitesse;Twente;2;2;0
24/01/2023;Sparta Rotterdam;Waalwijk;0;0;0
24/01/2023;FC Emmen;PSV;1;0;1
22/01/2023;AZ Alkmaar;Sittard;3;1;2
22/01/2023;Feyenoord;Ajax;1;1;0
