DATE;HOME;AWAY;FTHG;FTAG;DIFF
25/02/2024;Karagumruk;Alanyaspor;1;1;0
25/02/2024;Trabzonspor;Adana Demirspor;1;0;1
25/02/2024;Sivasspor;Pendikspor;4;1;3
24/02/2024;Fenerbahce;Kasimpasa;2;1;1
24/02/2024;Konyaspor;Hatayspor;2;0;2
24/02/2024;Gaziantep;Basaksehir;0;2;-2
24/02/2024;Kayserispor;Ankaragucu;3;2;1
23/02/2024;Samsunspor;Rizespor;3;0;3
19/02/2024;Basaksehir;Kayserispor;2;3;-1
19/02/2024;Besiktas;Konyaspor;2;0;2
18/02/2024;Ankaragucu;Galatasaray;0;3;-3
18/02/2024;Gaziantep;Samsunspor;1;1;0
18/02/2024;Pendikspor;Trabzonspor;0;2;-2
18/02/2024;Alanyaspor;Adana Demirspor;3;3;0
17/02/2024;Rizespor;Fenerbahce;1;3;-2
17/02/2024;Hatayspor;Sivasspor;1;1;0
17/02/2024;Antalyaspor;Istanbulspor AS;2;2;0
16/02/2024;Kasimpasa;Karagumruk;1;1;0
12/02/2024;Kayserispor;Besiktas;0;0;0
12/02/2024;Samsunspor;Antalyaspor;2;0;2
12/02/2024;Trabzonspor;Hatayspor;2;0;2
11/02/2024;Fenerbahce;Alanyaspor;2;2;0
11/02/2024;Istanbulspor AS;Gaziantep;1;3;-2
11/02/2024;Konyaspor;Ankaragucu;1;0;1
11/02/2024;Sivasspor;Rizespor;1;0;1
10/02/2024;Galatasaray;Basaksehir;2;0;2
10/02/2024;Karagumruk;Pendikspor;2;0;2
09/02/2024;Adana Demirspor;Kasimpasa;1;3;-2
04/02/2024;Besiktas;Trabzonspor;2;0;2
04/02/2024;Kasimpasa;Alanyaspor;2;1;1
04/02/2024;Pendikspor;Adana Demirspor;2;1;1
03/02/2024;Antalyaspor;Fenerbahce;0;2;-2
03/02/2024;Gaziantep;Kayserispor;1;1;0
03/02/2024;Basaksehir;Istanbulspor AS;2;0;2
03/02/2024;Rizespor;Konyaspor;0;0;0
02/02/2024;Samsunspor;Galatasaray;0;2;-2
02/02/2024;Ankaragucu;Sivasspor;0;0;0
02/02/2024;Hatayspor;Karagumruk;3;1;2
29/01/2024;Galatasaray;Gaziantep;2;1;1
29/01/2024;Trabzonspor;Kasimpasa;2;3;-1
29/01/2024;Istanbulspor AS;Samsunspor;1;1;0
29/01/2024;Kayserispor;Antalyaspor;1;1;0
28/01/2024;Fenerbahce;Ankaragucu;2;1;1
28/01/2024;Karagumruk;Rizespor;4;0;4
28/01/2024;Sivasspor;Besiktas;1;0;1
28/01/2024;Konyaspor;Basaksehir;2;3;-1
27/01/2024;Adana Demirspor;Hatayspor;0;1;-1
27/01/2024;Alanyaspor;Pendikspor;1;1;0
25/01/2024;Galatasaray;Istanbulspor AS;3;1;2
25/01/2024;Rizespor;Trabzonspor;1;0;1
25/01/2024;Samsunspor;Kayserispor;2;0;2
24/01/2024;Antalyaspor;Sivasspor;2;1;1
24/01/2024;Basaksehir;Fenerbahce;0;1;-1
24/01/2024;Ankaragucu;Karagumruk;2;0;2
24/01/2024;Gaziantep;Konyaspor;1;1;0
23/01/2024;Besiktas;Adana Demirspor;0;0;0
23/01/2024;Pendikspor;Kasimpasa;3;2;1
23/01/2024;Hatayspor;Alanyaspor;1;1;0
22/01/2024;Kayserispor;Istanbulspor AS;0;1;-1
21/01/2024;Trabzonspor;Galatasaray;1;5;-4
21/01/2024;Fenerbahce;Samsunspor;1;1;0
21/01/2024;Konyaspor;Antalyaspor;1;1;0
21/01/2024;Sivasspor;Gaziantep;2;2;0
20/01/2024;Adana Demirspor;Ankaragucu;1;1;0
20/01/2024;Pendikspor;Besiktas;4;0;4
20/01/2024;Alanyaspor;Rizespor;2;1;1
20/01/2024;Karagumruk;Basaksehir;1;1;0
20/01/2024;Kasimpasa;Hatayspor;3;0;3
15/01/2024;Galatasaray;Kayserispor;2;1;1
14/01/2024;Gaziantep;Fenerbahce;0;1;-1
14/01/2024;Antalyaspor;Trabzonspor;1;1;0
14/01/2024;Samsunspor;Sivasspor;2;0;2
14/01/2024;Istanbulspor AS;Konyaspor;0;0;0
13/01/2024;Besiktas;Karagumruk;3;0;3
13/01/2024;Rizespor;Adana Demirspor;1;0;1
13/01/2024;Basaksehir;Alanyaspor;3;2;1
13/01/2024;Ankaragucu;Kasimpasa;3;1;2
13/01/2024;Hatayspor;Pendikspor;1;1;0
11/01/2024;Trabzonspor;Samsunspor;2;1;1
11/01/2024;Sivasspor;Galatasaray;1;1;0
10/01/2024;Adana Demirspor;Istanbulspor AS;2;2;0
10/01/2024;Fenerbahce;Konyaspor;7;1;6
10/01/2024;Hatayspor;Gaziantep;0;0;0
10/01/2024;Karagumruk;Kayserispor;4;1;3
09/01/2024;Kasimpasa;Basaksehir;0;3;-3
09/01/2024;Rizespor;Besiktas;0;4;-4
09/01/2024;Alanyaspor;Ankaragucu;1;1;0
09/01/2024;Pendikspor;Antalyaspor;0;1;-1
07/01/2024;Galatasaray;Konyaspor;3;0;3
07/01/2024;Istanbulspor AS;Fenerbahce;1;5;-4
07/01/2024;Kayserispor;Sivasspor;1;3;-2
06/01/2024;Ankaragucu;Trabzonspor;0;1;-1
06/01/2024;Samsunspor;Karagumruk;1;0;1
06/01/2024;Basaksehir;Adana Demirspor;0;0;0
06/01/2024;Rizespor;Hatayspor;2;0;2
05/01/2024;Antalyaspor;Alanyaspor;0;0;0
05/01/2024;Besiktas;Kasimpasa;1;3;-2
05/01/2024;Gaziantep;Pendikspor;2;2;0
25/12/2023;Hatayspor;Besiktas;1;2;-1
25/12/2023;Pendikspor;Ankaragucu;1;1;0
25/12/2023;Alanyaspor;Samsunspor;3;1;2
25/12/2023;Kasimpasa;Rizespor;2;2;0
24/12/2023;Fenerbahce;Galatasaray;0;0;0
24/12/2023;Adana Demirspor;Antalyaspor;2;1;1
24/12/2023;Konyaspor;Kayserispor;2;0;2
23/12/2023;Trabzonspor;Basaksehir;1;1;0
23/12/2023;Karagumruk;Gaziantep;0;3;-3
23/12/2023;Sivasspor;Istanbulspor AS;1;0;1
21/12/2023;Ankaragucu;Hatayspor;0;0;0
21/12/2023;Besiktas;Alanyaspor;1;3;-2
21/12/2023;Rizespor;Pendikspor;5;1;4
21/12/2023;Samsunspor;Konyaspor;1;1;0
20/12/2023;Antalyaspor;Kasimpasa;0;0;0
20/12/2023;Galatasaray;Karagumruk;1;0;1
20/12/2023;Kayserispor;Fenerbahce;3;4;-1
19/12/2023;Gaziantep;Adana Demirspor;2;2;0
19/12/2023;Istanbulspor AS;Trabzonspor;0;3;-3
19/12/2023;Basaksehir;Sivasspor;3;1;2
11/12/2023;Ankaragucu;Rizespor;1;1;0
11/12/2023;Konyaspor;Sivasspor;0;1;-1
10/12/2023;Gaziantep;Trabzonspor;1;3;-2
10/12/2023;Basaksehir;Hatayspor;1;0;1
10/12/2023;Kayserispor;Pendikspor;2;0;2
10/12/2023;Istanbulspor AS;Alanyaspor;0;1;-1
09/12/2023;Besiktas;Fenerbahce;1;3;-2
09/12/2023;Samsunspor;Kasimpasa;4;2;2
09/12/2023;Antalyaspor;Karagumruk;2;1;1
08/12/2023;Galatasaray;Adana Demirspor;3;1;2
04/12/2023;Fenerbahce;Sivasspor;4;1;3
03/12/2023;Ankaragucu;Besiktas;1;1;0
03/12/2023;Trabzonspor;Kayserispor;0;1;-1
03/12/2023;Kasimpasa;Gaziantep;4;2;2
02/12/2023;Adana Demirspor;Samsunspor;2;3;-1
02/12/2023;Pendikspor;Galatasaray;0;2;-2
02/12/2023;Rizespor;Basaksehir;3;2;1
02/12/2023;Alanyaspor;Konyaspor;2;2;0
01/12/2023;Hatayspor;Antalyaspor;3;3;0
01/12/2023;Karagumruk;Istanbulspor AS;3;0;3
27/11/2023;Basaksehir;Pendikspor;4;1;3
27/11/2023;Sivasspor;Trabzonspor;3;3;0
26/11/2023;Fenerbahce;Karagumruk;2;1;1
26/11/2023;Antalyaspor;Rizespor;0;0;0
26/11/2023;Samsunspor;Besiktas;1;2;-1
26/11/2023;Kayserispor;Adana Demirspor;1;1;0
25/11/2023;Galatasaray;Alanyaspor;4;0;4
25/11/2023;Gaziantep;Ankaragucu;0;1;-1
25/11/2023;Konyaspor;Kasimpasa;2;0;2
25/11/2023;Istanbulspor AS;Hatayspor;2;1;1
12/11/2023;Adana Demirspor;Fenerbahce;0;0;0
12/11/2023;Besiktas;Basaksehir;1;0;1
12/11/2023;Rizespor;Istanbulspor AS;1;0;1
12/11/2023;Pendikspor;Samsunspor;1;0;1
11/11/2023;Hatayspor;Galatasaray;2;1;1
11/11/2023;Alanyaspor;Gaziantep;0;3;-3
11/11/2023;Karagumruk;Sivasspor;3;0;3
11/11/2023;Kasimpasa;Kayserispor;3;4;-1
10/11/2023;Ankaragucu;Antalyaspor;0;4;-4
10/11/2023;Trabzonspor;Konyaspor;2;1;1
08/11/2023;Samsunspor;Istanbulspor AS;2;1;1
06/11/2023;Gaziantep;Rizespor;2;0;2
06/11/2023;Kayserispor;Alanyaspor;1;0;1
05/11/2023;Antalyaspor;Besiktas;3;2;1
05/11/2023;Basaksehir;Ankaragucu;3;3;0
05/11/2023;Konyaspor;Karagumruk;1;1;0
05/11/2023;Sivasspor;Adana Demirspor;1;1;0
04/11/2023;Fenerbahce;Trabzonspor;2;3;-1
04/11/2023;Samsunspor;Hatayspor;2;1;1
04/11/2023;Istanbulspor AS;Pendikspor;2;4;-2
03/11/2023;Galatasaray;Kasimpasa;2;1;1
30/10/2023;Besiktas;Gaziantep;2;0;2
29/10/2023;Ankaragucu;Samsunspor;2;0;2
29/10/2023;Antalyaspor;Basaksehir;1;0;1
29/10/2023;Pendikspor;Fenerbahce;0;5;-5
29/10/2023;Karagumruk;Trabzonspor;0;0;0
28/10/2023;Adana Demirspor;Konyaspor;3;0;3
28/10/2023;Rizespor;Galatasaray;0;1;-1
28/10/2023;Alanyaspor;Sivasspor;1;2;-1
27/10/2023;Hatayspor;Kayserispor;1;2;-1
27/10/2023;Kasimpasa;Istanbulspor AS;3;1;2
23/10/2023;Karagumruk;Adana Demirspor;2;0;2
23/10/2023;Trabzonspor;Alanyaspor;1;0;1
22/10/2023;Fenerbahce;Hatayspor;4;2;2
22/10/2023;Samsunspor;Basaksehir;0;0;0
22/10/2023;Istanbulspor AS;Ankaragucu;2;1;1
22/10/2023;Sivasspor;Kasimpasa;0;1;-1
21/10/2023;Galatasaray;Besiktas;2;1;1
21/10/2023;Gaziantep;Antalyaspor;1;0;1
21/10/2023;Konyaspor;Pendikspor;1;2;-1
21/10/2023;Kayserispor;Rizespor;3;1;2
08/10/2023;Hatayspor;Konyaspor;3;1;2
08/10/2023;Kasimpasa;Fenerbahce;0;2;-2
