DATE;HOME;AWAY;FTHG;FTAG;DIFF
17/02/2024;RB Leipzig;B. Monchengladbach;2;0;2
17/02/2024;Darmstadt;Stuttgart;1;2;-1
17/02/2024;Heidenheim;Bayer Leverkusen;1;2;-1
17/02/2024;Hoffenheim;Union Berlin;0;1;-1
17/02/2024;Mainz;Augsburg;1;0;1
17/02/2024;Wolfsburg;Dortmund;1;1;0
16/02/2024;FC Koln;Werder Bremen;0;1;-1
11/02/2024;Hoffenheim;FC Koln;1;1;0
11/02/2024;Stuttgart;Mainz;3;1;2
10/02/2024;Bayer Leverkusen;Bayern Munich;3;0;3
10/02/2024;Augsburg;RB Leipzig;2;2;0
10/02/2024;B. Monchengladbach;Darmstadt;0;0;0
10/02/2024;Eintracht Frankfurt;Bochum;1;1;0
10/02/2024;Union Berlin;Wolfsburg;1;0;1
10/02/2024;Werder Bremen;Heidenheim;1;2;-1
09/02/2024;Dortmund;Freiburg;3;0;3
07/02/2024;Mainz;Union Berlin;1;1;0
04/02/2024;RB Leipzig;Union Berlin;2;0;2
04/02/2024;Wolfsburg;Hoffenheim;2;2;0
03/02/2024;FC Koln;Eintracht Frankfurt;2;0;2
03/02/2024;Bayern Munich;B. Monchengladbach;3;1;2
03/02/2024;Bochum;Augsburg;1;1;0
03/02/2024;Darmstadt;Bayer Leverkusen;0;2;-2
03/02/2024;Freiburg;Stuttgart;1;3;-2
03/02/2024;Mainz;Werder Bremen;0;1;-1
02/02/2024;Heidenheim;Dortmund;0;0;0
28/01/2024;Dortmund;Bochum;3;1;2
28/01/2024;Union Berlin;Darmstadt;1;0;1
27/01/2024;Bayer Leverkusen;B. Monchengladbach;0;0;0
27/01/2024;Augsburg;Bayern Munich;2;3;-1
27/01/2024;Hoffenheim;Heidenheim;1;1;0
27/01/2024;Stuttgart;RB Leipzig;5;2;3
27/01/2024;Werder Bremen;Freiburg;3;1;2
27/01/2024;Wolfsburg;FC Koln;1;1;0
26/01/2024;Eintracht Frankfurt;Mainz;1;0;1
24/01/2024;Bayern Munich;Union Berlin;1;0;1
21/01/2024;B. Monchengladbach;Augsburg;1;2;-1
21/01/2024;Bayern Munich;Werder Bremen;0;1;-1
20/01/2024;RB Leipzig;Bayer Leverkusen;2;3;-1
20/01/2024;Bochum;Stuttgart;1;0;1
20/01/2024;Darmstadt;Eintracht Frankfurt;2;2;0
20/01/2024;FC Koln;Dortmund;0;4;-4
20/01/2024;Freiburg;Hoffenheim;3;2;1
20/01/2024;Heidenheim;Wolfsburg;1;1;0
14/01/2024;B. Monchengladbach;Stuttgart;3;1;2
14/01/2024;Bochum;Werder Bremen;1;1;0
13/01/2024;Darmstadt;Dortmund;0;3;-3
13/01/2024;Augsburg;Bayer Leverkusen;0;1;-1
13/01/2024;FC Koln;Heidenheim;1;1;0
13/01/2024;Freiburg;Union Berlin;0;0;0
13/01/2024;Mainz;Wolfsburg;1;1;0
13/01/2024;RB Leipzig;Eintracht Frankfurt;0;1;-1
12/01/2024;Bayern Munich;Hoffenheim;3;0;3
20/12/2023;Bayer Leverkusen;Bochum;4;0;4
20/12/2023;Eintracht Frankfurt;B. Monchengladbach;2;1;1
20/12/2023;Heidenheim;Freiburg;3;2;1
20/12/2023;Stuttgart;Augsburg;3;0;3
20/12/2023;Wolfsburg;Bayern Munich;1;2;-1
20/12/2023;Union Berlin;FC Koln;2;0;2
19/12/2023;Dortmund;Mainz;1;1;0
19/12/2023;Hoffenheim;Darmstadt;3;3;0
19/12/2023;Werder Bremen;RB Leipzig;1;1;0
17/12/2023;Bayern Munich;Stuttgart;3;0;3
17/12/2023;Bayer Leverkusen;Eintracht Frankfurt;3;0;3
17/12/2023;Freiburg;FC Koln;2;0;2
16/12/2023;RB Leipzig;Hoffenheim;3;1;2
16/12/2023;Augsburg;Dortmund;1;1;0
16/12/2023;Bochum;Union Berlin;3;0;3
16/12/2023;Darmstadt;Wolfsburg;0;1;-1
16/12/2023;Mainz;Heidenheim;0;1;-1
15/12/2023;B. Monchengladbach;Werder Bremen;2;2;0
10/12/2023;FC Koln;Mainz;0;0;0
10/12/2023;Stuttgart;Bayer Leverkusen;1;1;0
09/12/2023;Dortmund;RB Leipzig;2;3;-1
09/12/2023;Eintracht Frankfurt;Bayern Munich;5;1;4
09/12/2023;Heidenheim;Darmstadt;3;2;1
09/12/2023;Union Berlin;B. Monchengladbach;3;1;2
09/12/2023;Werder Bremen;Augsburg;2;0;2
09/12/2023;Wolfsburg;Freiburg;0;1;-1
08/12/2023;Hoffenheim;Bochum;3;1;2
03/12/2023;Augsburg;Eintracht Frankfurt;2;1;1
03/12/2023;Bayer Leverkusen;Dortmund;1;1;0
03/12/2023;Mainz;Freiburg;0;1;-1
02/12/2023;Stuttgart;Werder Bremen;2;0;2
02/12/2023;B. Monchengladbach;Hoffenheim;2;1;1
02/12/2023;Bochum;Wolfsburg;3;1;2
02/12/2023;RB Leipzig;Heidenheim;2;1;1
01/12/2023;Darmstadt;FC Koln;0;1;-1
26/11/2023;Hoffenheim;Mainz;1;1;0
26/11/2023;Heidenheim;Bochum;0;0;0
25/11/2023;Eintracht Frankfurt;Stuttgart;1;2;-1
25/11/2023;Dortmund;B. Monchengladbach;4;2;2
25/11/2023;Freiburg;Darmstadt;1;1;0
25/11/2023;Union Berlin;Augsburg;1;1;0
25/11/2023;Werder Bremen;Bayer Leverkusen;0;3;-3
25/11/2023;Wolfsburg;RB Leipzig;2;1;1
24/11/2023;FC Koln;Bayern Munich;0;1;-1
12/11/2023;RB Leipzig;Freiburg;3;1;2
