DATE;HOME;AWAY;FTHG;FTAG;DIFF
18/02/2024;St. Pauli;Braunschweig;1;0;1
17/02/2024;Karlsruher SC;Dusseldorf;2;2;0
17/02/2024;Hansa Rostock;Hamburger SV;2;2;0
17/02/2024;Paderborn;Holstein Kiel;0;4;-4
17/02/2024;Schalke;Wehen;1;0;1
16/02/2024;Hannover;Greuther Furth;2;1;1
16/02/2024;Hertha Berlin;Magdeburg;3;2;1
11/02/2024;Greuther Furth;Hertha Berlin;1;2;-1
11/02/2024;Holstein Kiel;Schalke;1;0;1
11/02/2024;VfL Osnabruck;Hansa Rostock;0;0;0
10/02/2024;Kaiserslautern;Paderborn;1;2;-1
10/02/2024;Braunschweig;Karlsruher SC;2;0;2
10/02/2024;Dusseldorf;Elversberg;1;1;0
10/02/2024;Magdeburg;St. Pauli;1;0;1
09/02/2024;Hamburger SV;Hannover;3;4;-1
09/02/2024;Wehen;Nurnberg;1;1;0
04/02/2024;Elversberg;Kaiserslautern;2;1;1
04/02/2024;Hannover;Hansa Rostock;2;1;1
04/02/2024;Paderborn;Dusseldorf;4;3;1
03/02/2024;Hertha Berlin;Hamburger SV;1;2;-1
03/02/2024;Nurnberg;VfL Osnabruck;2;2;0
03/02/2024;Schalke;Braunschweig;1;0;1
03/02/2024;St. Pauli;Greuther Furth;3;2;1
02/02/2024;Karlsruher SC;Wehen;2;2;0
02/02/2024;Magdeburg;Holstein Kiel;1;1;0
28/01/2024;Braunschweig;Magdeburg;1;0;1
28/01/2024;Greuther Furth;Holstein Kiel;2;1;1
28/01/2024;Hamburger SV;Karlsruher SC;3;4;-1
27/01/2024;Dusseldorf;St. Pauli;1;2;-1
27/01/2024;Hansa Rostock;Elversberg;2;1;1
27/01/2024;VfL Osnabruck;Paderborn;0;0;0
27/01/2024;Wehen;Hertha Berlin;3;1;2
26/01/2024;Hannover;Nurnberg;3;0;3
26/01/2024;Kaiserslautern;Schalke;4;1;3
21/01/2024;Hertha Berlin;Dusseldorf;2;2;0
21/01/2024;Magdeburg;Wehen;1;0;1
21/01/2024;Paderborn;Greuther Furth;0;1;-1
20/01/2024;Schalke;Hamburger SV;0;2;-2
20/01/2024;Elversberg;Hannover;2;2;0
20/01/2024;Nurnberg;Hansa Rostock;3;0;3
20/01/2024;St. Pauli;Kaiserslautern;2;0;2
19/01/2024;Holstein Kiel;Braunschweig;1;2;-1
19/01/2024;Karlsruher SC;VfL Osnabruck;2;1;1
17/12/2023;Braunschweig;Kaiserslautern;2;1;1
17/12/2023;Karlsruher SC;Elversberg;3;2;1
17/12/2023;St. Pauli;Wehen;1;1;0
16/12/2023;Holstein Kiel;Hannover;3;0;3
16/12/2023;Hertha Berlin;VfL Osnabruck;0;0;0
16/12/2023;Magdeburg;Dusseldorf;2;3;-1
16/12/2023;Nurnberg;Hamburger SV;0;2;-2
15/12/2023;Paderborn;Hansa Rostock;3;0;3
15/12/2023;Schalke;Greuther Furth;2;2;0
10/12/2023;Dusseldorf;Holstein Kiel;0;1;-1
10/12/2023;Elversberg;Nurnberg;0;1;-1
10/12/2023;Hansa Rostock;Schalke;0;2;-2
09/12/2023;VfL Osnabruck;St. Pauli;1;1;0
09/12/2023;Greuther Furth;Magdeburg;1;1;0
09/12/2023;Hamburger SV;Paderborn;1;2;-1
09/12/2023;Kaiserslautern;Hertha Berlin;1;2;-1
08/12/2023;Hannover;Karlsruher SC;2;2;0
08/12/2023;Wehen;Braunschweig;1;3;-2
03/12/2023;Hertha Berlin;Elversberg;5;1;4
03/12/2023;Karlsruher SC;Hansa Rostock;2;2;0
03/12/2023;Paderborn;Hannover;1;0;1
02/12/2023;Magdeburg;Kaiserslautern;4;1;3
02/12/2023;Braunschweig;Greuther Furth;0;1;-1
02/12/2023;Holstein Kiel;Wehen;3;2;1
02/12/2023;Nurnberg;Dusseldorf;0;5;-5
01/12/2023;Schalke;VfL Osnabruck;4;0;4
01/12/2023;St. Pauli;Hamburger SV;2;2;0
26/11/2023;Greuther Furth;Wehen;2;0;2
26/11/2023;Kaiserslautern;Holstein Kiel;0;3;-3
26/11/2023;Karlsruher SC;Nurnberg;4;1;3
25/11/2023;Dusseldorf;Schalke;5;3;2
25/11/2023;Elversberg;Paderborn;4;1;3
25/11/2023;Hansa Rostock;St. Pauli;2;3;-1
25/11/2023;VfL Osnabruck;Magdeburg;0;2;-2
24/11/2023;Hamburger SV;Braunschweig;2;1;1
24/11/2023;Hannover;Hertha Berlin;2;2;0
12/11/2023;Greuther Furth;Dusseldorf;1;0;1
12/11/2023;Magdeburg;Hansa Rostock;1;2;-1
12/11/2023;Wehen;Kaiserslautern;2;1;1
11/11/2023;Hertha Berlin;Karlsruher SC;2;2;0
11/11/2023;Braunschweig;VfL Osnabruck;3;2;1
11/11/2023;Holstein Kiel;Hamburger SV;4;2;2
11/11/2023;Paderborn;Nurnberg;1;3;-2
10/11/2023;Schalke;Elversberg;1;2;-1
10/11/2023;St. Pauli;Hannover;0;0;0
05/11/2023;Hannover;Braunschweig;2;0;2
05/11/2023;Hansa Rostock;Hertha Berlin;0;0;0
05/11/2023;Karlsruher SC;Paderborn;0;3;-3
04/11/2023;Hamburger SV;Magdeburg;2;0;2
04/11/2023;Kaiserslautern;Greuther Furth;0;2;-2
04/11/2023;Nurnberg;Schalke;1;2;-1
04/11/2023;VfL Osnabruck;Holstein Kiel;1;1;0
03/11/2023;Dusseldorf;Wehen;1;3;-2
03/11/2023;Elversberg;St. Pauli;0;2;-2
29/10/2023;Holstein Kiel;Nurnberg;0;2;-2
29/10/2023;Magdeburg;Elversberg;1;2;-1
29/10/2023;Wehen;Hansa Rostock;1;0;1
28/10/2023;Kaiserslautern;Hamburger SV;3;3;0
28/10/2023;Hertha Berlin;Paderborn;3;1;2
28/10/2023;Schalke;Hannover;3;2;1
28/10/2023;St. Pauli;Karlsruher SC;2;1;1
27/10/2023;Braunschweig;Dusseldorf;1;4;-3
27/10/2023;Greuther Furth;VfL Osnabruck;4;0;4
22/10/2023;Hansa Rostock;Holstein Kiel;1;3;-2
22/10/2023;Karlsruher SC;Schalke;3;0;3
22/10/2023;Nurnberg;Hertha Berlin;3;1;2
21/10/2023;Dusseldorf;Kaiserslautern;4;3;1
21/10/2023;Hamburger SV;Greuther Furth;2;0;2
21/10/2023;Paderborn;St. Pauli;2;2;0
21/10/2023;VfL Osnabruck;Wehen;0;2;-2
20/10/2023;Elversberg;Braunschweig;3;0;3
20/10/2023;Hannover;Magdeburg;2;1;1
08/10/2023;Braunschweig;Paderborn;1;3;-2
08/10/2023;Holstein Kiel;Elversberg;1;1;0
08/10/2023;Schalke;Hertha Berlin;1;2;-1
07/10/2023;St. Pauli;Nurnberg;5;1;4
07/10/2023;Greuther Furth;Hansa Rostock;1;0;1
07/10/2023;Magdeburg;Karlsruher SC;1;1;0
07/10/2023;Wehen;Hamburger SV;1;1;0
06/10/2023;Dusseldorf;VfL Osnabruck;1;1;0
06/10/2023;Kaiserslautern;Hannover;3;1;2
01/10/2023;Elversberg;Greuther Furth;1;1;0
01/10/2023;Nurnberg;Magdeburg;1;0;1
01/10/2023;VfL Osnabruck;Kaiserslautern;2;2;0
30/09/2023;Hertha Berlin;St. Pauli;1;2;-1
30/09/2023;Hannover;Wehen;2;0;2
30/09/2023;Hansa Rostock;Braunschweig;1;0;1
30/09/2023;Karlsruher SC;Holstein Kiel;0;2;-2
29/09/2023;Hamburger SV;Dusseldorf;1;0;1
29/09/2023;Paderborn;Schalke;3;1;2
24/09/2023;Dusseldorf;Hannover;1;1;0
24/09/2023;Holstein Kiel;Hertha Berlin;2;3;-1
24/09/2023;Kaiserslautern;Hansa Rostock;3;1;2
23/09/2023;St. Pauli;Schalke;3;1;2
23/09/2023;Braunschweig;Nurnberg;2;2;0
23/09/2023;Greuther Furth;Karlsruher SC;4;3;1
23/09/2023;Wehen;Elversberg;0;2;-2
22/09/2023;Magdeburg;Paderborn;1;1;0
22/09/2023;VfL Osnabruck;Hamburger SV;2;1;1
17/09/2023;Hannover;VfL Osnabruck;7;0;7
17/09/2023;Hertha Berlin;Braunschweig;3;0;3
17/09/2023;St. Pauli;Holstein Kiel;5;1;4
16/09/2023;Schalke;Magdeburg;4;3;1
16/09/2023;Elversberg;Hamburger SV;2;1;1
16/09/2023;Hansa Rostock;Dusseldorf;1;3;-2
16/09/2023;Karlsruher SC;Kaiserslautern;1;1;0
15/09/2023;Nurnberg;Greuther Furth;1;1;0
15/09/2023;Paderborn;Wehen;2;1;1
03/09/2023;Greuther Furth;Hannover;1;3;-2
03/09/2023;Hamburger SV;Hansa Rostock;2;0;2
03/09/2023;VfL Osnabruck;Elversberg;0;1;-1
02/09/2023;Kaiserslautern;Nurnberg;3;1;2
02/09/2023;Holstein Kiel;Paderborn;2;1;1
02/09/2023;Magdeburg;Hertha Berlin;6;4;2
02/09/2023;Wehen;Schalke;1;1;0
01/09/2023;Braunschweig;St. Pauli;1;1;0
01/09/2023;Dusseldorf;Karlsruher SC;3;1;2
27/08/2023;Karlsruher SC;Braunschweig;2;0;2
27/08/2023;Nurnberg;Wehen;2;1;1
27/08/2023;St. Pauli;Magdeburg;0;0;0
26/08/2023;Hannover;Hamburger SV;0;1;-1
26/08/2023;Elversberg;Dusseldorf;0;5;-5
26/08/2023;Hansa Rostock;VfL Osnabruck;2;1;1
26/08/2023;Hertha Berlin;Greuther Furth;5;0;5
25/08/2023;Paderborn;Kaiserslautern;1;2;-1
25/08/2023;Schalke;Holstein Kiel;0;2;-2
20/08/2023;Braunschweig;Schalke;1;0;1
20/08/2023;Holstein Kiel;Magdeburg;2;4;-2
20/08/2023;VfL Osnabruck;Nurnberg;2;3;-1
19/08/2023;Hamburger SV;Hertha Berlin;3;0;3
19/08/2023;Dusseldorf;Paderborn;1;2;-1
19/08/2023;Greuther Furth;St. Pauli;0;0;0
19/08/2023;Hansa Rostock;Hannover;1;2;-1
18/08/2023;Kaiserslautern;Elversberg;3;2;1
18/08/2023;Wehen;Karlsruher SC;1;0;1
06/08/2023;Karlsruher SC;Hamburger SV;2;2;0
06/08/2023;Magdeburg;Braunschweig;2;1;1
06/08/2023;Nurnberg;Hannover;2;2;0
05/08/2023;Schalke;Kaiserslautern;3;0;3
05/08/2023;Elversberg;Hansa Rostock;1;2;-1
05/08/2023;Holstein Kiel;Greuther Furth;2;1;1
05/08/2023;St. Pauli;Dusseldorf;0;0;0
04/08/2023;Hertha Berlin;Wehen;0;1;-1
04/08/2023;Paderborn;VfL Osnabruck;1;1;0
30/07/2023;Braunschweig;Holstein Kiel;0;1;-1
30/07/2023;Greuther Furth;Paderborn;5;0;5
30/07/2023;Hansa Rostock;Nurnberg;2;0;2
29/07/2023;Dusseldorf;Hertha Berlin;1;0;1
29/07/2023;Hannover;Elversberg;2;2;0
29/07/2023;Kaiserslautern;St. Pauli;1;2;-1
29/07/2023;VfL Osnabruck;Karlsruher SC;2;3;-1
29/07/2023;Wehen;Magdeburg;1;1;0
28/07/2023;Hamburger SV;Schalke;5;3;2
