DATE;HOME;AWAY;FTHG;FTAG;DIFF
24/09/2023;Lommel SK;Francs Borains;3;0;3
23/09/2023;Club Brugge KV U23;St. Liege U23;4;1;3
23/09/2023;Oostende;Genk U23;2;2;0
23/09/2023;Seraing;Anderlecht U23;1;1;0
22/09/2023;Patro Eisden;Dender;1;1;0
22/09/2023;Waregem;Deinze;2;1;1
17/09/2023;St. Liege U23;Oostende;0;1;-1
17/09/2023;Francs Borains;Lierse K.;2;0;2
17/09/2023;Deinze;Seraing;1;0;1
16/09/2023;Beerschot VA;Beveren;0;0;0
16/09/2023;Dender;Lommel SK;3;1;2
16/09/2023;Anderlecht U23;Patro Eisden;1;3;-2
15/09/2023;Genk U23;Waregem;2;4;-2
15/09/2023;RFC Liege;Club Brugge KV U23;3;1;2
03/09/2023;Beveren;St. Liege U23;2;0;2
03/09/2023;Club Brugge KV U23;Patro Eisden;2;2;0
03/09/2023;Lierse K.;Lommel SK;1;2;-1
02/09/2023;Beerschot VA;Francs Borains;2;1;1
02/09/2023;Oostende;Seraing;1;1;0
02/09/2023;Deinze;RFC Liege;3;1;2
01/09/2023;Anderlecht U23;Genk U23;1;1;0
01/09/2023;Waregem;Dender;1;1;0
27/08/2023;Francs Borains;Anderlecht U23;1;0;1
27/08/2023;RFC Liege;Oostende;2;0;2
27/08/2023;Dender;Lierse K.;2;2;0
26/08/2023;Lommel SK;Deinze;1;0;1
26/08/2023;Patro Eisden;Beveren;2;1;1
25/08/2023;Genk U23;Club Brugge KV U23;0;3;-3
25/08/2023;Seraing;Waregem;0;5;-5
20/08/2023;St. Liege U23;RFC Liege;2;1;1
20/08/2023;Francs Borains;Genk U23;2;5;-3
20/08/2023;Lierse K.;Patro Eisden;2;1;1
19/08/2023;Beveren;Seraing;1;1;0
19/08/2023;Deinze;Oostende;1;0;1
19/08/2023;Beerschot VA;Waregem;1;2;-1
18/08/2023;Dender;Anderlecht U23;2;3;-1
18/08/2023;Lommel SK;Club Brugge KV U23;1;0;1
13/08/2023;Waregem;Francs Borains;1;3;-2
13/08/2023;Oostende;Lommel SK;0;1;-1
13/08/2023;Genk U23;Beveren;1;0;1
12/08/2023;Patro Eisden;Deinze;3;1;2
12/08/2023;RFC Liege;Dender;0;1;-1
12/08/2023;Club Brugge KV U23;Lierse K.;3;2;1
11/08/2023;Anderlecht U23;Beerschot VA;1;3;-2
11/08/2023;Seraing;St. Liege U23;3;0;3
