DATE;HOME;AWAY;FTHG;FTAG;DIFF
15/01/2023;Deinze;Beerschot VA;3;2;1
18/12/2022;Anderlecht U23;RWDM;1;2;-1
17/12/2022;St. Liege U23;Lommel SK;0;3;-3
17/12/2022;Virton;Beveren;0;0;0
11/12/2022;Lommel SK;Deinze;1;0;1
11/12/2022;Beerschot VA;St. Liege U23;1;0;1
11/12/2022;RWDM;Virton;3;1;2
10/12/2022;Lierse K.;Dender;2;1;1
09/12/2022;Beveren;Anderlecht U23;4;1;3
09/12/2022;Genk U23;Club Brugge KV U23;1;2;-1
04/12/2022;Deinze;Beveren;1;4;-3
04/12/2022;Dender;Beerschot VA;2;3;-1
03/12/2022;RWDM;Club Brugge KV U23;0;2;-2
03/12/2022;Virton;Lommel SK;0;1;-1
02/12/2022;Anderlecht U23;Genk U23;2;0;2
02/12/2022;St. Liege U23;Lierse K.;2;4;-2
27/11/2022;Lierse K.;Virton;2;2;0
27/11/2022;Beveren;Lommel SK;2;3;-1
26/11/2022;Anderlecht U23;Beerschot VA;1;2;-1
26/11/2022;St. Liege U23;Deinze;1;2;-1
25/11/2022;Club Brugge KV U23;Dender;4;1;3
25/11/2022;Genk U23;RWDM;2;0;2
20/11/2022;Dender;Anderlecht U23;2;1;1
20/11/2022;Deinze;Lierse K.;2;1;1
19/11/2022;Beveren;RWDM;1;1;0
19/11/2022;Beerschot VA;Club Brugge KV U23;1;0;1
18/11/2022;Lommel SK;Genk U23;2;1;1
18/11/2022;Virton;St. Liege U23;0;2;-2
13/11/2022;RWDM;Lommel SK;5;0;5
13/11/2022;Lierse K.;Beveren;1;5;-4
12/11/2022;Beerschot VA;Virton;3;0;3
12/11/2022;Genk U23;Deinze;0;0;0
11/11/2022;Club Brugge KV U23;Anderlecht U23;2;2;0
11/11/2022;St. Liege U23;Dender;1;1;0
06/11/2022;Lierse K.;Genk U23;4;2;2
06/11/2022;Lommel SK;Beerschot VA;1;3;-2
05/11/2022;Beveren;Club Brugge KV U23;1;0;1
05/11/2022;Virton;Deinze;0;1;-1
04/11/2022;Anderlecht U23;St. Liege U23;3;0;3
04/11/2022;Dender;RWDM;0;1;-1
30/10/2022;Beveren;Genk U23;3;0;3
30/10/2022;RWDM;Lierse K.;3;0;3
29/10/2022;Beerschot VA;Anderlecht U23;1;2;-1
29/10/2022;Dender;Club Brugge KV U23;3;2;1
28/10/2022;Deinze;St. Liege U23;4;1;3
28/10/2022;Lommel SK;Virton;3;1;2
23/10/2022;Lierse K.;Lommel SK;3;1;2
23/10/2022;RWDM;Beveren;3;1;2
22/10/2022;Anderlecht U23;Dender;0;2;-2
22/10/2022;Genk U23;Beerschot VA;1;2;-1
21/10/2022;Club Brugge KV U23;Deinze;2;0;2
21/10/2022;St. Liege U23;Virton;2;1;1
16/10/2022;Beerschot VA;Dender;1;1;0
16/10/2022;Genk U23;Anderlecht U23;3;2;1
15/10/2022;Lommel SK;Club Brugge KV U23;3;4;-1
15/10/2022;Virton;Lierse K.;0;0;0
14/10/2022;Beveren;Deinze;2;1;1
14/10/2022;St. Liege U23;RWDM;1;4;-3
09/10/2022;Club Brugge KV U23;Genk U23;3;1;2
09/10/2022;Lierse K.;St. Liege U23;2;0;2
08/10/2022;RWDM;Beerschot VA;2;0;2
08/10/2022;Deinze;Lommel SK;3;0;3
07/10/2022;Anderlecht U23;Virton;3;1;2
07/10/2022;Dender;Beveren;0;3;-3
02/10/2022;St. Liege U23;Anderlecht U23;1;3;-2
02/10/2022;Beveren;Lierse K.;5;0;5
01/10/2022;Beerschot VA;Deinze;2;0;2
01/10/2022;Lommel SK;RWDM;2;1;1
30/09/2022;Genk U23;Dender;0;2;-2
30/09/2022;Virton;Club Brugge KV U23;3;3;0
18/09/2022;Lommel SK;St. Liege U23;0;1;-1
18/09/2022;Virton;Beerschot VA;1;2;-1
17/09/2022;RWDM;Genk U23;1;1;0
17/09/2022;Club Brugge KV U23;Beveren;2;2;0
16/09/2022;Deinze;Dender;0;2;-2
16/09/2022;Lierse K.;Anderlecht U23;2;3;-1
11/09/2022;Deinze;RWDM;1;2;-1
11/09/2022;Genk U23;Virton;0;1;-1
10/09/2022;Beveren;St. Liege U23;2;1;1
10/09/2022;Anderlecht U23;Club Brugge KV U23;1;1;0
09/09/2022;Beerschot VA;Lommel SK;0;2;-2
09/09/2022;Dender;Lierse K.;2;3;-1
04/09/2022;Lommel SK;Beveren;0;2;-2
04/09/2022;Virton;Dender;1;1;0
03/09/2022;Lierse K.;Deinze;4;1;3
03/09/2022;Club Brugge KV U23;Beerschot VA;1;2;-1
02/09/2022;RWDM;Anderlecht U23;2;2;0
02/09/2022;St. Liege U23;Genk U23;2;2;0
28/08/2022;Beerschot VA;Lierse K.;2;3;-1
28/08/2022;Club Brugge KV U23;RWDM;2;1;1
27/08/2022;Deinze;Virton;1;1;0
27/08/2022;Anderlecht U23;Beveren;2;2;0
26/08/2022;Dender;St. Liege U23;0;1;-1
26/08/2022;Genk U23;Lommel SK;0;3;-3
21/08/2022;Lierse K.;Club Brugge KV U23;3;1;2
21/08/2022;Lommel SK;Anderlecht U23;0;2;-2
20/08/2022;RWDM;Dender;1;0;1
20/08/2022;Beveren;Virton;2;2;0
19/08/2022;Deinze;Genk U23;3;2;1
19/08/2022;St. Liege U23;Beerschot VA;2;2;0
14/08/2022;Anderlecht U23;Deinze;0;0;0
14/08/2022;Genk U23;Lierse K.;4;1;3
13/08/2022;Club Brugge KV U23;St. Liege U23;2;2;0
13/08/2022;Beerschot VA;Beveren;1;0;1
12/08/2022;Dender;Lommel SK;1;4;-3
12/08/2022;Virton;RWDM;1;1;0
