DATE;HOME;AWAY;FTHG;FTAG;DIFF
04/02/2023;Seraing;Leuven;2;1;1
04/02/2023;Cercle Brugge KSV;St. Liege;1;1;0
03/02/2023;Oostende;Anderlecht;0;2;-2
01/02/2023;Eupen;Genk;1;1;0
29/01/2023;Genk;Seraing;4;0;4
29/01/2023;Waregem;Club Brugge KV;1;2;-1
29/01/2023;Cercle Brugge KSV;Gent;3;2;1
29/01/2023;Anderlecht;Antwerp;0;0;0
28/01/2023;Charleroi;Royale Union SG;0;1;-1
28/01/2023;Kortrijk;Oostende;2;2;0
28/01/2023;Leuven;St. Truiden;1;1;0
28/01/2023;Westerlo;KV Mechelen;2;0;2
27/01/2023;St. Liege;Eupen;3;1;2
22/01/2023;St. Truiden;Gent;0;3;-3
22/01/2023;Club Brugge KV;Charleroi;2;2;0
22/01/2023;Seraing;Anderlecht;0;1;-1
22/01/2023;Antwerp;St. Liege;4;1;3
21/01/2023;Royale Union SG;Leuven;1;0;1
21/01/2023;KV Mechelen;Kortrijk;3;2;1
21/01/2023;Oostende;Cercle Brugge KSV;1;2;-1
21/01/2023;Waregem;Westerlo;1;1;0
19/01/2023;St. Truiden;Club Brugge KV;1;1;0
19/01/2023;Gent;Charleroi;0;0;0
18/01/2023;Anderlecht;Waregem;2;3;-1
18/01/2023;Kortrijk;Seraing;3;2;1
18/01/2023;Cercle Brugge KSV;Royale Union SG;1;1;0
18/01/2023;Oostende;Antwerp;0;3;-3
17/01/2023;St. Liege;KV Mechelen;2;0;2
17/01/2023;Westerlo;Genk;2;3;-1
17/01/2023;Leuven;Eupen;1;1;0
15/01/2023;Charleroi;Cercle Brugge KSV;2;1;1
15/01/2023;Royale Union SG;Antwerp;2;0;2
15/01/2023;Gent;Kortrijk;2;1;1
15/01/2023;Club Brugge KV;Anderlecht;1;1;0
14/01/2023;Genk;Waregem;1;0;1
14/01/2023;Eupen;St. Truiden;0;2;-2
14/01/2023;KV Mechelen;Oostende;2;1;1
14/01/2023;Seraing;St. Liege;1;1;0
13/01/2023;Westerlo;Leuven;1;2;-1
08/01/2023;Leuven;Kortrijk;2;3;-1
08/01/2023;Anderlecht;Royale Union SG;1;3;-2
08/01/2023;Waregem;KV Mechelen;2;0;2
08/01/2023;Genk;Club Brugge KV;3;1;2
07/01/2023;Antwerp;Gent;2;0;2
07/01/2023;Cercle Brugge KSV;Westerlo;0;1;-1
07/01/2023;Oostende;Seraing;1;2;-1
07/01/2023;Eupen;Charleroi;1;2;-1
06/01/2023;St. Liege;St. Truiden;1;1;0
27/12/2022;St. Truiden;Waregem;2;0;2
27/12/2022;Westerlo;Antwerp;3;3;0
26/12/2022;Charleroi;Anderlecht;0;1;-1
26/12/2022;Kortrijk;Genk;1;0;1
26/12/2022;Royale Union SG;Oostende;3;0;3
26/12/2022;Club Brugge KV;Leuven;1;1;0
23/12/2022;Gent;St. Liege;0;0;0
23/12/2022;KV Mechelen;Cercle Brugge KSV;1;1;0
23/12/2022;Seraing;Eupen;0;1;-1
13/11/2022;Kortrijk;Gent;0;4;-4
13/11/2022;Anderlecht;Genk;0;2;-2
13/11/2022;St. Liege;Royale Union SG;2;3;-1
13/11/2022;Club Brugge KV;Antwerp;2;2;0
12/11/2022;Charleroi;KV Mechelen;0;5;-5
12/11/2022;St. Truiden;Cercle Brugge KSV;0;1;-1
12/11/2022;Waregem;Eupen;5;5;0
12/11/2022;Westerlo;Oostende;6;0;6
11/11/2022;Leuven;Seraing;5;0;5
06/11/2022;Oostende;Kortrijk;3;1;2
06/11/2022;Antwerp;Anderlecht;0;0;0
06/11/2022;Royale Union SG;Westerlo;1;1;0
06/11/2022;Gent;Club Brugge KV;2;0;2
05/11/2022;Eupen;St. Liege;2;0;2
05/11/2022;Cercle Brugge KSV;Leuven;2;1;1
