DATE;HOME;AWAY;FTHG;FTAG;DIFF
02/06/2024;Metz;St Etienne;2;2;0
30/05/2024;St Etienne;Metz;2;1;1
24/05/2024;St Etienne;Rodez;2;0;2
21/05/2024;Rodez;Paris FC;3;2;1
19/05/2024;Le Havre;Marseille;1;2;-1
19/05/2024;Lens;Montpellier;2;2;0
19/05/2024;Lille;Nice;2;2;0
19/05/2024;Lorient;Clermont;5;0;5
19/05/2024;Lyon;Strasbourg;2;1;1
19/05/2024;Metz;PSG;0;2;-2
19/05/2024;Monaco;Nantes;4;0;4
19/05/2024;Reims;Rennes;2;1;1
19/05/2024;Toulouse;Brest;0;3;-3
15/05/2024;Nice;PSG;1;2;-1
15/05/2024;Reims;Marseille;1;0;1
12/05/2024;Clermont;Lyon;0;1;-1
12/05/2024;Marseille;Lorient;3;1;2
12/05/2024;Montpellier;Monaco;0;2;-2
12/05/2024;Nantes;Lille;1;2;-1
12/05/2024;PSG;Toulouse;1;3;-2
12/05/2024;Rennes;Lens;1;1;0
12/05/2024;Strasbourg;Metz;2;1;1
10/05/2024;Brest;Reims;1;1;0
10/05/2024;Nice;Le Havre;1;0;1
06/05/2024;Lille;Lyon;3;4;-1
04/05/2024;Brest;Nantes;0;0;0
04/05/2024;Metz;Rennes;2;3;-1
04/05/2024;Monaco;Clermont;4;1;3
04/05/2024;Le Havre;Strasbourg;3;1;2
03/05/2024;Lens;Lorient;2;0;2
03/05/2024;Toulouse;Montpellier;1;2;-1
28/04/2024;Marseille;Lens;2;1;1
28/04/2024;Lyon;Monaco;3;2;1
28/04/2024;Rennes;Brest;4;5;-1
28/04/2024;Clermont;Reims;4;1;3
28/04/2024;Lorient;Toulouse;1;2;-1
28/04/2024;Strasbourg;Nice;1;3;-2
28/04/2024;Metz;Lille;1;2;-1
27/04/2024;PSG;Le Havre;3;3;0
26/04/2024;Montpellier;Nantes;1;1;0
24/04/2024;Marseille;Nice;2;2;0
24/04/2024;Monaco;Lille;1;0;1
24/04/2024;Lorient;PSG;1;4;-3
21/04/2024;PSG;Lyon;4;1;3
21/04/2024;Toulouse;Marseille;2;2;0
21/04/2024;Brest;Monaco;0;2;-2
21/04/2024;Le Havre;Metz;0;1;-1
21/04/2024;Lille;Strasbourg;1;0;1
21/04/2024;Reims;Montpellier;1;2;-1
20/04/2024;Lens;Clermont;1;0;1
20/04/2024;Nantes;Rennes;0;3;-3
19/04/2024;Nice;Lorient;3;0;3
14/04/2024;Lyon;Brest;4;3;1
14/04/2024;Clermont;Montpellier;1;1;0
14/04/2024;Le Havre;Nantes;0;1;-1
13/04/2024;Rennes;Toulouse;1;2;-1
13/04/2024;Strasbourg;Reims;3;1;2
12/04/2024;Metz;Lens;2;1;1
07/04/2024;Nantes;Lyon;1;3;-2
07/04/2024;Monaco;Rennes;1;0;1
07/04/2024;Montpellier;Lorient;2;0;2
07/04/2024;Reims;Nice;0;0;0
07/04/2024;Toulouse;Strasbourg;0;0;0
07/04/2024;Brest;Metz;4;3;1
06/04/2024;PSG;Clermont;1;1;0
06/04/2024;Lens;Le Havre;1;1;0
05/04/2024;Lille;Marseille;3;1;2
31/03/2024;Marseille;PSG;0;2;-2
31/03/2024;Strasbourg;Rennes;2;0;2
31/03/2024;Clermont;Toulouse;0;3;-3
31/03/2024;Le Havre;Montpellier;0;2;-2
31/03/2024;Nice;Nantes;1;2;-1
31/03/2024;Lorient;Brest;0;1;-1
30/03/2024;Lyon;Reims;1;1;0
30/03/2024;Metz;Monaco;2;5;-3
29/03/2024;Lille;Lens;2;1;1
17/03/2024;Montpellier;PSG;2;6;-4
17/03/2024;Rennes;Marseille;2;0;2
17/03/2024;Clermont;Le Havre;2;1;1
17/03/2024;Monaco;Lorient;2;2;0
17/03/2024;Reims;Metz;2;1;1
17/03/2024;Brest;Lille;1;1;0
16/03/2024;Lens;Nice;1;3;-2
16/03/2024;Nantes;Strasbourg;1;3;-2
15/03/2024;Toulouse;Lyon;2;3;-1
10/03/2024;Marseille;Nantes;2;0;2
10/03/2024;Lille;Rennes;2;2;0
10/03/2024;Le Havre;Toulouse;1;0;1
10/03/2024;Metz;Clermont;1;0;1
10/03/2024;Strasbourg;Monaco;0;1;-1
10/03/2024;PSG;Reims;2;2;0
09/03/2024;Lens;Brest;1;0;1
09/03/2024;Lorient;Lyon;0;2;-2
08/03/2024;Nice;Montpellier;1;2;-1
03/03/2024;Lyon;Lens;0;3;-3
03/03/2024;Rennes;Lorient;1;2;-1
03/03/2024;Brest;Le Havre;1;0;1
03/03/2024;Montpellier;Strasbourg;2;2;0
03/03/2024;Nantes;Metz;0;2;-2
03/03/2024;Toulouse;Nice;2;1;1
02/03/2024;Clermont;Marseille;1;5;-4
02/03/2024;Reims;Lille;0;1;-1
01/03/2024;Monaco;PSG;0;0;0
25/02/2024;Marseille;Montpellier;4;1;3
25/02/2024;PSG;Rennes;1;1;0
25/02/2024;Le Havre;Reims;1;2;-1
25/02/2024;Nice;Clermont;0;0;0
25/02/2024;Toulouse;Lille;3;1;2
25/02/2024;Lens;Monaco;2;3;-1
24/02/2024;Strasbourg;Brest;0;3;-3
24/02/2024;Lorient;Nantes;0;1;-1
23/02/2024;Metz;Lyon;1;2;-1
18/02/2024;Brest;Marseille;1;0;1
18/02/2024;Reims;Lens;1;1;0
18/02/2024;Monaco;Toulouse;1;2;-1
18/02/2024;Montpellier;Metz;3;0;3
18/02/2024;Rennes;Clermont;3;1;2
18/02/2024;Strasbourg;Lorient;1;3;-2
17/02/2024;Nantes;PSG;0;2;-2
17/02/2024;Lille;Le Havre;3;0;3
16/02/2024;Lyon;Nice;1;0;1
11/02/2024;Nice;Monaco;2;3;-1
11/02/2024;Montpellier;Lyon;1;2;-1
11/02/2024;Clermont;Brest;1;1;0
11/02/2024;Lorient;Reims;2;0;2
11/02/2024;Toulouse;Nantes;1;2;-1
11/02/2024;Le Havre;Rennes;0;1;-1
10/02/2024;PSG;Lille;3;1;2
10/02/2024;Lens;Strasbourg;3;1;2
09/02/2024;Marseille;Metz;1;1;0
04/02/2024;Lyon;Marseille;1;0;1
04/02/2024;Brest;Nice;0;0;0
04/02/2024;Lille;Clermont;4;0;4
04/02/2024;Metz;Lorient;1;2;-1
04/02/2024;Reims;Toulouse;2;3;-1
04/02/2024;Monaco;Le Havre;1;1;0
03/02/2024;Nantes;Lens;0;1;-1
03/02/2024;Rennes;Montpellier;2;1;1
02/02/2024;Strasbourg;PSG;1;2;-1
28/01/2024;PSG;Brest;2;2;0
28/01/2024;Toulouse;Lens;0;2;-2
28/01/2024;Clermont;Strasbourg;1;1;0
28/01/2024;Lorient;Le Havre;3;3;0
28/01/2024;Reims;Nantes;0;0;0
28/01/2024;Montpellier;Lille;0;0;0
27/01/2024;Marseille;Monaco;2;2;0
27/01/2024;Nice;Metz;1;0;1
26/01/2024;Lyon;Rennes;2;3;-1
14/01/2024;Lens;PSG;0;2;-2
14/01/2024;Le Havre;Lyon;3;1;2
14/01/2024;Brest;Montpellier;2;0;2
14/01/2024;Metz;Toulouse;0;1;-1
14/01/2024;Nantes;Clermont;1;2;-1
14/01/2024;Lille;Lorient;3;0;3
13/01/2024;Rennes;Nice;2;0;2
13/01/2024;Monaco;Reims;1;3;-2
12/01/2024;Marseille;Strasbourg;1;1;0
20/12/2023;Brest;Lorient;4;0;4
20/12/2023;Clermont;Rennes;1;3;-2
20/12/2023;Lyon;Nantes;1;0;1
20/12/2023;Montpellier;Marseille;1;1;0
