DATE;HOME;AWAY;FTHG;FTAG;DIFF
09/10/2022;Horn;Admira;2;1;1
09/10/2022;Sturm Graz (Am);First Vienna;0;1;-1
08/10/2022;Liefering;Floridsdorfer AC;1;2;-1
07/10/2022;Dornbirn;BW Linz;2;5;-3
07/10/2022;Amstetten;Lafnitz;0;1;-1
07/10/2022;Austria Vienna (Am);Grazer AK;1;1;0
07/10/2022;Kapfenberg;SK Rapid (Am);0;2;-2
07/10/2022;Vorwarts Steyr;St. Polten;0;1;-1
02/10/2022;Floridsdorfer AC;BW Linz;2;1;1
01/10/2022;Admira;Liefering;3;1;2
01/10/2022;Grazer AK;Sturm Graz (Am);1;1;0
01/10/2022;SK Rapid (Am);Lafnitz;0;1;-1
30/09/2022;St. Polten;Amstetten;2;3;-1
30/09/2022;Dornbirn;Austria Vienna (Am);3;1;2
30/09/2022;First Vienna;Kapfenberg;1;0;1
30/09/2022;Vorwarts Steyr;Horn;1;3;-2
18/09/2022;Liefering;Dornbirn;0;6;-6
18/09/2022;Sturm Graz (Am);Floridsdorfer AC;0;0;0
17/09/2022;SK Rapid (Am);Grazer AK;3;0;3
16/09/2022;Amstetten;Vorwarts Steyr;1;1;0
16/09/2022;BW Linz;St. Polten;0;1;-1
16/09/2022;Horn;First Vienna;0;3;-3
16/09/2022;Kapfenberg;Admira;2;4;-2
16/09/2022;Lafnitz;Austria Vienna (Am);2;0;2
11/09/2022;First Vienna;Amstetten;2;0;2
10/09/2022;Grazer AK;Horn;2;0;2
10/09/2022;Liefering;St. Polten;1;2;-1
09/09/2022;Floridsdorfer AC;SK Rapid (Am);4;1;3
09/09/2022;Admira;Sturm Graz (Am);1;2;-1
09/09/2022;Austria Vienna (Am);Vorwarts Steyr;3;0;3
09/09/2022;BW Linz;Lafnitz;1;0;1
09/09/2022;Dornbirn;Kapfenberg;2;1;1
04/09/2022;Kapfenberg;Grazer AK;1;5;-4
04/09/2022;St. Polten;Floridsdorfer AC;1;2;-1
03/09/2022;Amstetten;BW Linz;1;0;1
03/09/2022;SK Rapid (Am);Dornbirn;0;1;-1
03/09/2022;Sturm Graz (Am);Austria Vienna (Am);1;2;-1
02/09/2022;Vorwarts Steyr;Admira;2;1;1
02/09/2022;Horn;Liefering;3;1;2
02/09/2022;Lafnitz;First Vienna;3;0;3
28/08/2022;BW Linz;SK Rapid (Am);4;1;3
27/08/2022;Dornbirn;First Vienna;0;0;0
27/08/2022;Grazer AK;Lafnitz;3;1;2
26/08/2022;Admira;St. Polten;1;0;1
26/08/2022;Austria Vienna (Am);Horn;1;1;0
26/08/2022;Floridsdorfer AC;Amstetten;2;3;-1
26/08/2022;Kapfenberg;Vorwarts Steyr;1;1;0
26/08/2022;Liefering;Sturm Graz (Am);4;2;2
21/08/2022;Sturm Graz (Am);BW Linz;0;2;-2
21/08/2022;Vorwarts Steyr;Grazer AK;1;1;0
20/08/2022;Lafnitz;Dornbirn;1;1;0
19/08/2022;First Vienna;Admira;1;1;0
19/08/2022;Amstetten;Liefering;1;0;1
19/08/2022;Austria Vienna (Am);SK Rapid (Am);3;3;0
19/08/2022;Horn;Floridsdorfer AC;1;1;0
19/08/2022;St. Polten;Kapfenberg;2;0;2
14/08/2022;Kapfenberg;Lafnitz;1;5;-4
13/08/2022;SK Rapid (Am);Amstetten;2;2;0
12/08/2022;BW Linz;Grazer AK;1;1;0
12/08/2022;Admira;Austria Vienna (Am);3;2;1
12/08/2022;Dornbirn;Horn;0;1;-1
12/08/2022;Floridsdorfer AC;Vorwarts Steyr;2;1;1
12/08/2022;Liefering;First Vienna;1;1;0
12/08/2022;St. Polten;Sturm Graz (Am);2;5;-3
07/08/2022;Sturm Graz (Am);SK Rapid (Am);1;1;0
06/08/2022;Grazer AK;Liefering;1;0;1
06/08/2022;Vorwarts Steyr;Dornbirn;2;1;1
05/08/2022;Lafnitz;Floridsdorfer AC;0;4;-4
05/08/2022;Amstetten;Admira;1;1;0
05/08/2022;Austria Vienna (Am);Kapfenberg;2;2;0
05/08/2022;First Vienna;St. Polten;1;1;0
05/08/2022;Horn;BW Linz;2;1;1
02/08/2022;Liefering;Vorwarts Steyr;4;3;1
31/07/2022;Floridsdorfer AC;First Vienna;0;1;-1
31/07/2022;Sturm Graz (Am);Lafnitz;2;0;2
29/07/2022;Admira;Grazer AK;4;3;1
29/07/2022;BW Linz;Austria Vienna (Am);4;2;2
29/07/2022;Dornbirn;Amstetten;1;3;-2
29/07/2022;Kapfenberg;Horn;0;1;-1
29/07/2022;SK Rapid (Am);St. Polten;1;5;-4
24/07/2022;Lafnitz;Admira;2;1;1
23/07/2022;Grazer AK;Floridsdorfer AC;0;0;0
23/07/2022;St. Polten;Dornbirn;2;0;2
22/07/2022;Amstetten;Kapfenberg;3;0;3
22/07/2022;Austria Vienna (Am);Liefering;2;2;0
22/07/2022;Horn;Sturm Graz (Am);2;1;1
22/07/2022;Vorwarts Steyr;SK Rapid (Am);2;2;0
22/07/2022;First Vienna;BW Linz;2;0;2
