DATE;HOME;AWAY;FTHG;FTAG;DIFF
01/12/2023;Stripfing;Admira;0;4;-4
26/11/2023;Amstetten;First Vienna;1;3;-2
26/11/2023;Sturm Graz (Am);Leoben;0;2;-2
25/11/2023;Admira;Bregenz;1;3;-2
25/11/2023;Dornbirn;Ried;0;2;-2
25/11/2023;Lafnitz;Liefering;1;6;-5
24/11/2023;Kapfenberg;Grazer AK;2;3;-1
24/11/2023;Floridsdorfer AC;Stripfing;2;0;2
24/11/2023;St. Polten;Horn;0;2;-2
12/11/2023;Liefering;Kapfenberg;0;1;-1
12/11/2023;Grazer AK;Floridsdorfer AC;1;3;-2
11/11/2023;Leoben;Dornbirn;6;0;6
10/11/2023;Bregenz;St. Polten;2;3;-1
10/11/2023;First Vienna;Admira;2;1;1
10/11/2023;Horn;Amstetten;3;1;2
10/11/2023;Ried;Lafnitz;5;0;5
10/11/2023;Stripfing;Sturm Graz (Am);2;1;1
05/11/2023;Grazer AK;Stripfing;3;0;3
05/11/2023;Bregenz;Leoben;0;0;0
04/11/2023;Kapfenberg;First Vienna;0;0;0
04/11/2023;Liefering;Amstetten;2;2;0
04/11/2023;St. Polten;Dornbirn;2;0;2
03/11/2023;Admira;Lafnitz;1;0;1
03/11/2023;Floridsdorfer AC;Horn;0;1;-1
29/10/2023;Ried;St. Polten;1;1;0
28/10/2023;First Vienna;Liefering;2;0;2
28/10/2023;Stripfing;Bregenz;1;1;0
27/10/2023;Amstetten;Kapfenberg;1;1;0
27/10/2023;Dornbirn;Floridsdorfer AC;1;2;-1
27/10/2023;Horn;Grazer AK;1;2;-1
27/10/2023;Lafnitz;Sturm Graz (Am);5;2;3
27/10/2023;Leoben;Admira;3;2;1
22/10/2023;St. Polten;Leoben;1;2;-1
21/10/2023;Bregenz;Horn;3;1;2
21/10/2023;Kapfenberg;Dornbirn;3;2;1
21/10/2023;Sturm Graz (Am);Liefering;1;1;0
20/10/2023;Admira;Grazer AK;0;0;0
20/10/2023;Floridsdorfer AC;Amstetten;0;0;0
20/10/2023;Lafnitz;Stripfing;0;3;-3
20/10/2023;Ried;First Vienna;4;1;3
08/10/2023;Liefering;Admira;1;1;0
07/10/2023;Dornbirn;Sturm Graz (Am);2;3;-1
07/10/2023;Grazer AK;Bregenz;1;0;1
06/10/2023;First Vienna;Floridsdorfer AC;2;2;0
06/10/2023;Amstetten;Ried;2;3;-1
06/10/2023;Horn;Kapfenberg;0;2;-2
06/10/2023;Leoben;Lafnitz;1;1;0
06/10/2023;Stripfing;St. Polten;4;1;3
01/10/2023;Lafnitz;First Vienna;2;3;-1
01/10/2023;Sturm Graz (Am);Amstetten;3;2;1
30/09/2023;Floridsdorfer AC;Bregenz;1;2;-1
30/09/2023;Kapfenberg;Admira;1;1;0
29/09/2023;St. Polten;Grazer AK;1;3;-2
29/09/2023;Dornbirn;Stripfing;1;3;-2
29/09/2023;Liefering;Leoben;2;2;0
29/09/2023;Ried;Horn;5;0;5
24/09/2023;Horn;Sturm Graz (Am);4;0;4
23/09/2023;Bregenz;Ried;0;0;0
23/09/2023;First Vienna;Dornbirn;0;0;0
23/09/2023;Grazer AK;Liefering;3;0;3
22/09/2023;Admira;St. Polten;2;2;0
22/09/2023;Amstetten;Lafnitz;1;2;-1
22/09/2023;Leoben;Floridsdorfer AC;0;4;-4
22/09/2023;Stripfing;Kapfenberg;2;3;-1
17/09/2023;Ried;Kapfenberg;2;0;2
17/09/2023;Sturm Graz (Am);Bregenz;0;2;-2
15/09/2023;Leoben;Grazer AK;1;2;-1
15/09/2023;Dornbirn;Amstetten;1;0;1
15/09/2023;Floridsdorfer AC;Admira;3;2;1
15/09/2023;Lafnitz;Horn;2;0;2
15/09/2023;Liefering;Stripfing;1;2;-1
15/09/2023;St. Polten;First Vienna;1;2;-1
03/09/2023;Kapfenberg;Leoben;2;1;1
02/09/2023;Bregenz;Lafnitz;2;1;1
02/09/2023;Horn;Dornbirn;3;0;3
01/09/2023;Grazer AK;Ried;1;0;1
01/09/2023;Admira;Sturm Graz (Am);1;1;0
01/09/2023;Amstetten;St. Polten;0;1;-1
01/09/2023;First Vienna;Stripfing;1;0;1
01/09/2023;Floridsdorfer AC;Liefering;3;1;2
27/08/2023;Lafnitz;Grazer AK;4;1;3
27/08/2023;Sturm Graz (Am);Kapfenberg;3;3;0
25/08/2023;Dornbirn;Bregenz;0;5;-5
25/08/2023;Admira;Amstetten;3;1;2
25/08/2023;Leoben;First Vienna;0;1;-1
25/08/2023;Liefering;Ried;1;1;0
25/08/2023;St. Polten;Floridsdorfer AC;2;0;2
25/08/2023;Stripfing;Horn;3;1;2
22/08/2023;Horn;Liefering;2;1;1
20/08/2023;Kapfenberg;St. Polten;0;3;-3
19/08/2023;Dornbirn;Admira;1;0;1
18/08/2023;Grazer AK;Sturm Graz (Am);1;0;1
18/08/2023;Amstetten;Stripfing;1;1;0
18/08/2023;Floridsdorfer AC;Lafnitz;3;0;3
18/08/2023;Horn;First Vienna;2;0;2
18/08/2023;Liefering;Bregenz;2;1;1
18/08/2023;Ried;Leoben;2;0;2
13/08/2023;Leoben;Amstetten;1;0;1
13/08/2023;Sturm Graz (Am);Floridsdorfer AC;2;2;0
12/08/2023;Bregenz;Kapfenberg;0;2;-2
12/08/2023;Lafnitz;Dornbirn;1;0;1
11/08/2023;First Vienna;Grazer AK;2;3;-1
11/08/2023;Admira;Horn;1;0;1
11/08/2023;St. Polten;Liefering;0;1;-1
11/08/2023;Stripfing;Ried;1;0;1
