DATE;HOME;AWAY;FTHG;FTAG;DIFF
05/11/2023;LASK;Sturm Graz;3;1;2
05/11/2023;Altach;SK Rapid;0;2;-2
05/11/2023;Hartberg;BW Linz;3;2;1
04/11/2023;Austria Vienna;A. Lustenau;1;0;1
04/11/2023;Tirol;Salzburg;0;2;-2
04/11/2023;Wolfsberger AC;A. Klagenfurt;4;0;4
29/10/2023;SK Rapid;LASK;3;3;0
29/10/2023;A. Lustenau;Hartberg;0;4;-4
29/10/2023;Sturm Graz;Austria Vienna;0;1;-1
28/10/2023;A. Klagenfurt;Tirol;1;0;1
28/10/2023;BW Linz;Wolfsberger AC;2;0;2
28/10/2023;Salzburg;Altach;3;0;3
22/10/2023;SK Rapid;A. Klagenfurt;2;3;-1
22/10/2023;Altach;Wolfsberger AC;0;0;0
22/10/2023;Tirol;Austria Vienna;0;2;-2
21/10/2023;BW Linz;A. Lustenau;0;0;0
21/10/2023;Salzburg;LASK;0;1;-1
21/10/2023;Sturm Graz;Hartberg;2;1;1
08/10/2023;A. Klagenfurt;Salzburg;2;2;0
08/10/2023;LASK;Altach;1;0;1
08/10/2023;Wolfsberger AC;Sturm Graz;1;2;-1
07/10/2023;A. Lustenau;SK Rapid;0;5;-5
07/10/2023;Austria Vienna;BW Linz;4;0;4
07/10/2023;Hartberg;Tirol;3;0;3
01/10/2023;Austria Vienna;SK Rapid;0;0;0
01/10/2023;Hartberg;Altach;0;0;0
01/10/2023;Sturm Graz;Tirol;1;0;1
30/09/2023;A. Lustenau;Salzburg;0;4;-4
30/09/2023;BW Linz;A. Klagenfurt;0;0;0
30/09/2023;Wolfsberger AC;LASK;2;1;1
24/09/2023;SK Rapid;Sturm Graz;1;1;0
24/09/2023;Altach;Austria Vienna;2;1;1
24/09/2023;LASK;Hartberg;0;0;0
23/09/2023;A. Klagenfurt;A. Lustenau;1;0;1
23/09/2023;Salzburg;BW Linz;0;1;-1
23/09/2023;Tirol;Wolfsberger AC;2;3;-1
17/09/2023;SK Rapid;Wolfsberger AC;3;3;0
17/09/2023;A. Lustenau;Tirol;2;3;-1
17/09/2023;Hartberg;Austria Vienna;2;1;1
16/09/2023;Sturm Graz;Salzburg;2;2;0
16/09/2023;A. Klagenfurt;LASK;1;3;-2
16/09/2023;BW Linz;Altach;1;1;0
03/09/2023;Austria Vienna;A. Klagenfurt;2;2;0
03/09/2023;LASK;A. Lustenau;2;0;2
03/09/2023;Salzburg;SK Rapid;2;0;2
02/09/2023;Altach;Sturm Graz;1;2;-1
02/09/2023;Tirol;BW Linz;2;4;-2
02/09/2023;Wolfsberger AC;Hartberg;0;3;-3
27/08/2023;Hartberg;A. Klagenfurt;0;3;-3
27/08/2023;LASK;Austria Vienna;2;0;2
27/08/2023;SK Rapid;Tirol;1;1;0
26/08/2023;A. Lustenau;Altach;0;3;-3
26/08/2023;Sturm Graz;BW Linz;4;1;3
26/08/2023;Wolfsberger AC;Salzburg;1;2;-1
20/08/2023;Austria Vienna;Wolfsberger AC;0;0;0
20/08/2023;BW Linz;SK Rapid;0;5;-5
20/08/2023;Hartberg;Salzburg;1;5;-4
19/08/2023;A. Klagenfurt;Altach;1;1;0
19/08/2023;A. Lustenau;Sturm Graz;0;1;-1
19/08/2023;Tirol;LASK;1;1;0
13/08/2023;Altach;Tirol;1;0;1
13/08/2023;Salzburg;Austria Vienna;2;0;2
13/08/2023;SK Rapid;Hartberg;0;1;-1
12/08/2023;LASK;BW Linz;2;0;2
12/08/2023;Sturm Graz;A. Klagenfurt;0;0;0
12/08/2023;Wolfsberger AC;A. Lustenau;1;1;0
09/08/2023;A. Klagenfurt;Wolfsberger AC;2;2;0
06/08/2023;A. Lustenau;Austria Vienna;0;2;-2
06/08/2023;BW Linz;Hartberg;3;3;0
06/08/2023;Salzburg;Tirol;3;0;3
05/08/2023;Sturm Graz;LASK;2;0;2
05/08/2023;SK Rapid;Altach;4;0;4
30/07/2023;Austria Vienna;Sturm Graz;0;3;-3
29/07/2023;Altach;Salzburg;0;2;-2
29/07/2023;Hartberg;A. Lustenau;2;2;0
29/07/2023;Tirol;A. Klagenfurt;1;3;-2
29/07/2023;Wolfsberger AC;BW Linz;2;1;1
28/07/2023;LASK;SK Rapid;1;1;0
